Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Mendel,Descending Upon Hades,33,"['djent', 'neo classical metal', 'progressive jazz fusion']",Instrumental Madness,0.253,0.951,11,-6.251,1,0.0968,0.000862,0.419,0.282,0.183,114.999,7wWlxfXN3XBxAlRYQXuIqw,spotify:track:7wWlxfXN3XBxAlRYQXuIqw,https://api.spotify.com/v1/tracks/7wWlxfXN3XBxAlRYQXuIqw,https://api.spotify.com/v1/audio-analysis/7wWlxfXN3XBxAlRYQXuIqw,393829,4
Linkin Park,In the End,83,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Metal Empire,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
Meshuggah,Born in Dissonance,50,"['alternative metal', 'death metal', 'djent', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash']",10s Metal Classics,0.264,0.986,11,-5.059,1,0.102,4.10E-06,0.00624,0.0535,0.223,106.161,0s2jyCzxpTshZGC0w0wbL1,spotify:track:0s2jyCzxpTshZGC0w0wbL1,https://api.spotify.com/v1/tracks/0s2jyCzxpTshZGC0w0wbL1,https://api.spotify.com/v1/audio-analysis/0s2jyCzxpTshZGC0w0wbL1,274587,4
Silent Planet,Trilogy,50,"['christian metalcore', 'christian rock', 'metalcore', 'progressive metalcore']",Hard Rock,0.339,0.959,8,-5.919,1,0.116,8.37E-05,0.000115,0.686,0.198,128.035,43x4jHaRtDYtqlPKJvwjWL,spotify:track:43x4jHaRtDYtqlPKJvwjWL,https://api.spotify.com/v1/tracks/43x4jHaRtDYtqlPKJvwjWL,https://api.spotify.com/v1/audio-analysis/43x4jHaRtDYtqlPKJvwjWL,204124,4
So It Begins,Fenrir,44,"['american metalcore', 'metalcore']",New Core,0.257,0.984,1,-2.448,1,0.212,0.000209,0.0106,0.367,0.139,100.047,35yvVSQhjVkhpUmxaG1r7A,spotify:track:35yvVSQhjVkhpUmxaG1r7A,https://api.spotify.com/v1/tracks/35yvVSQhjVkhpUmxaG1r7A,https://api.spotify.com/v1/audio-analysis/35yvVSQhjVkhpUmxaG1r7A,272100,4
TesseracT,Juno,48,"['djent', 'progressive metal']",Got Djent?,0.588,0.897,5,-6.353,0,0.0484,0.00656,0.0102,0.139,0.264,108.006,1xj9Mdr9jtBpRA6WqqMYbn,spotify:track:1xj9Mdr9jtBpRA6WqqMYbn,https://api.spotify.com/v1/tracks/1xj9Mdr9jtBpRA6WqqMYbn,https://api.spotify.com/v1/audio-analysis/1xj9Mdr9jtBpRA6WqqMYbn,312789,3
Mondo Generator,"So High, So Low",34,"['palm desert scene', 'stoner metal', 'stoner rock']",Stoner Rock,0.538,0.863,4,-6.123,0,0.139,0.00495,2.07E-05,0.314,0.606,127.618,0AxthAxmqrWe4OYd3KR0zq,spotify:track:0AxthAxmqrWe4OYd3KR0zq,https://api.spotify.com/v1/tracks/0AxthAxmqrWe4OYd3KR0zq,https://api.spotify.com/v1/audio-analysis/0AxthAxmqrWe4OYd3KR0zq,155067,4
Animals As Leaders,Tempting Time,36,"['djent', 'instrumental djent', 'instrumental rock', 'jazz metal', 'progressive jazz fusion', 'progressive metal']",Deep Dive - 00s Metal,0.248,0.931,1,-5.143,0,0.0642,2.42E-05,0.84,0.168,0.124,110.047,5WvMZ7AC5DOp0fVY5mwpMi,spotify:track:5WvMZ7AC5DOp0fVY5mwpMi,https://api.spotify.com/v1/tracks/5WvMZ7AC5DOp0fVY5mwpMi,https://api.spotify.com/v1/audio-analysis/5WvMZ7AC5DOp0fVY5mwpMi,323936,3
Anthrax,Madhouse,61,"['album rock', 'alternative metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rap metal', 'rap rock', 'rock', 'speed metal', 'thrash metal']",Old School Metal,0.329,0.885,9,-10.661,1,0.0904,0.0242,0.00433,0.735,0.481,163.538,76BYv24CcZt2u94JRjmATX,spotify:track:76BYv24CcZt2u94JRjmATX,https://api.spotify.com/v1/tracks/76BYv24CcZt2u94JRjmATX,https://api.spotify.com/v1/audio-analysis/76BYv24CcZt2u94JRjmATX,259760,4
Austin Meade,Happier Alone,44,"['red dirt', 'roots americana', 'texas country']",Hard Rock,0.532,0.833,8,-6.556,1,0.0357,0.00195,0,0.0764,0.429,99.989,1vvUJRVvs5XurGvVpj9i5B,spotify:track:1vvUJRVvs5XurGvVpj9i5B,https://api.spotify.com/v1/tracks/1vvUJRVvs5XurGvVpj9i5B,https://api.spotify.com/v1/audio-analysis/1vvUJRVvs5XurGvVpj9i5B,224028,4
Hatebreed,Looking Down the Barrel of Today,61,"['alternative metal', 'connecticut hardcore', 'hardcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']",Metal Essentials,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,5IVA7WzOlWrmZh8EqZqMaw,spotify:track:5IVA7WzOlWrmZh8EqZqMaw,https://api.spotify.com/v1/tracks/5IVA7WzOlWrmZh8EqZqMaw,https://api.spotify.com/v1/audio-analysis/5IVA7WzOlWrmZh8EqZqMaw,161627,4
Icon For Hire,Brittle,53,"['christian alternative rock', 'christian rock', 'gothic alternative', 'pixie', 'pop emo', 'slayer']",Heavy Queens,0.623,0.881,11,-4.633,0,0.0511,0.00247,0,0.132,0.238,145.975,274jFVlDzqSsUh2PMlsuM7,spotify:track:274jFVlDzqSsUh2PMlsuM7,https://api.spotify.com/v1/tracks/274jFVlDzqSsUh2PMlsuM7,https://api.spotify.com/v1/audio-analysis/274jFVlDzqSsUh2PMlsuM7,208500,4
Haunted Shores,Harrison Fjord,34,"['djent', 'instrumental rock']",Instrumental Madness,0.44,0.984,5,-6.091,1,0.112,2.84E-06,0.93,0.156,0.0382,104.979,79QqEKiBhTZ7ixcyaWm1fs,spotify:track:79QqEKiBhTZ7ixcyaWm1fs,https://api.spotify.com/v1/tracks/79QqEKiBhTZ7ixcyaWm1fs,https://api.spotify.com/v1/audio-analysis/79QqEKiBhTZ7ixcyaWm1fs,311986,4
Battering Ram,Pieces,29,['varmland rock'],Hard Rock,0.553,0.941,7,-5.312,1,0.073,0.000226,0.000465,0.127,0.5,108.735,4CSaRavl4nzC9Secc9T50Q,spotify:track:4CSaRavl4nzC9Secc9T50Q,https://api.spotify.com/v1/tracks/4CSaRavl4nzC9Secc9T50Q,https://api.spotify.com/v1/audio-analysis/4CSaRavl4nzC9Secc9T50Q,222155,3
Orchards,Kill The Pain,46,['metalcore'],New Metal Tracks,0.617,0.901,7,-6.637,1,0.0747,0.00158,0.000504,0.202,0.583,108.017,1iWN0SibxIkXFigZmLDhSc,spotify:track:1iWN0SibxIkXFigZmLDhSc,https://api.spotify.com/v1/tracks/1iWN0SibxIkXFigZmLDhSc,https://api.spotify.com/v1/audio-analysis/1iWN0SibxIkXFigZmLDhSc,185833,4
Acârash,Descend to Purity,20,"[""black 'n' roll"", 'norwegian doom metal']",Black & Dark Metal,0.162,0.777,7,-12.297,1,0.0869,3.40E-06,0.746,0.0409,0.238,129.223,6TJXy5eQAbs0q70OlWTWl0,spotify:track:6TJXy5eQAbs0q70OlWTWl0,https://api.spotify.com/v1/tracks/6TJXy5eQAbs0q70OlWTWl0,https://api.spotify.com/v1/audio-analysis/6TJXy5eQAbs0q70OlWTWl0,301275,4
MOLYBARON,Amongst The Boys And The Dead Flowers,0,[],Hard Rock,0.46,0.984,5,-3.572,1,0.123,4.98E-05,0.857,0.0418,0.376,108.677,0m6vvIjf3whlI0Px1js2Na,spotify:track:0m6vvIjf3whlI0Px1js2Na,https://api.spotify.com/v1/tracks/0m6vvIjf3whlI0Px1js2Na,https://api.spotify.com/v1/audio-analysis/0m6vvIjf3whlI0Px1js2Na,253824,3
Once Awake,Meet the Maker,40,[],New Metal Tracks,0.392,0.961,4,-4.244,0,0.0964,2.06E-05,0.000245,0.334,0.104,85.024,33rnrTVkiwzPQWcQS8ISLS,spotify:track:33rnrTVkiwzPQWcQS8ISLS,https://api.spotify.com/v1/tracks/33rnrTVkiwzPQWcQS8ISLS,https://api.spotify.com/v1/audio-analysis/33rnrTVkiwzPQWcQS8ISLS,250295,4
Helloween,Fear of the Fallen,0,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",New Metal Tracks,0.458,0.965,4,-7.605,0,0.143,0.000227,8.62E-05,0.196,0.0709,135.048,6sKD7OL6nPhkY8VcQuYdai,spotify:track:6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/tracks/6sKD7OL6nPhkY8VcQuYdai,https://api.spotify.com/v1/audio-analysis/6sKD7OL6nPhkY8VcQuYdai,338748,4
A,Nothing,69,[],Nu Metal Generation,0.508,0.33,4,-14.071,1,0.0265,0.259,0.154,0.114,0.101,96.818,7cs7MLtAWvsdf3w5kBvfK2,spotify:track:7cs7MLtAWvsdf3w5kBvfK2,https://api.spotify.com/v1/tracks/7cs7MLtAWvsdf3w5kBvfK2,https://api.spotify.com/v1/audio-analysis/7cs7MLtAWvsdf3w5kBvfK2,286293,4
AC/DC,T.N.T.,78,"['australian rock', 'hard rock', 'rock']",Old School Metal,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4
Ulver,Ulvsblakk,36,"['black metal', 'downtempo', 'norwegian black metal', 'norwegian metal', 'post-metal']",Northern Spirits,0.589,0.358,9,-9.943,0,0.0348,0.752,0.749,0.107,0.1,117.011,7m4Z1nsSHc55wGVC0Go3iQ,spotify:track:7m4Z1nsSHc55wGVC0Go3iQ,https://api.spotify.com/v1/tracks/7m4Z1nsSHc55wGVC0Go3iQ,https://api.spotify.com/v1/audio-analysis/7m4Z1nsSHc55wGVC0Go3iQ,416157,4
Motörhead,In the Name of Tragedy,53,"['album rock', 'alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",Deep Dive - 00s Metal,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13E-06,0.102,0.447,149.91,1DhCdQMyNLklKGxBheRFxL,spotify:track:1DhCdQMyNLklKGxBheRFxL,https://api.spotify.com/v1/tracks/1DhCdQMyNLklKGxBheRFxL,https://api.spotify.com/v1/audio-analysis/1DhCdQMyNLklKGxBheRFxL,183640,4
Mob Rules,Raven's Flight,32,"['german metal', 'german power metal', 'melodic metal', 'neo classical metal', 'neo-trad metal', 'power metal']",Metal Covers,0.508,0.989,7,-4.196,1,0.106,1.45E-05,0.000267,0.1,0.131,121.021,1Kjt2A5PjTSQO8n9wR7Nr9,spotify:track:1Kjt2A5PjTSQO8n9wR7Nr9,https://api.spotify.com/v1/tracks/1Kjt2A5PjTSQO8n9wR7Nr9,https://api.spotify.com/v1/audio-analysis/1Kjt2A5PjTSQO8n9wR7Nr9,314876,4
Ghostemane,Anti-Social Masochistic Rage [ASMR],51,"['dark trap', 'florida rap', 'underground hip hop']",Industrial Metal,0.51,0.709,1,-7.86,1,0.0598,0.0125,0.869,0.0716,0.267,120.633,0VrXpPSNlwKep3otvmw9iX,spotify:track:0VrXpPSNlwKep3otvmw9iX,https://api.spotify.com/v1/tracks/0VrXpPSNlwKep3otvmw9iX,https://api.spotify.com/v1/audio-analysis/0VrXpPSNlwKep3otvmw9iX,193952,3
Hacktivist,Reprogram,42,"['djent', 'nu-metalcore', 'rap metal', 'thall']",New Metal Tracks,0.523,0.983,0,-3.421,1,0.196,0.00124,3.14E-06,0.0728,0.404,139.017,7gXk9nC2J4JQL8eODF2lzN,spotify:track:7gXk9nC2J4JQL8eODF2lzN,https://api.spotify.com/v1/tracks/7gXk9nC2J4JQL8eODF2lzN,https://api.spotify.com/v1/audio-analysis/7gXk9nC2J4JQL8eODF2lzN,272121,4
Traceless,Ghost,33,[],New Blood,0.469,0.85,6,-3.865,0,0.124,0.0133,5.47E-05,0.148,0.435,146.97,0LzokrB69B8OJT5bn8VEXH,spotify:track:0LzokrB69B8OJT5bn8VEXH,https://api.spotify.com/v1/tracks/0LzokrB69B8OJT5bn8VEXH,https://api.spotify.com/v1/audio-analysis/0LzokrB69B8OJT5bn8VEXH,180677,4
Jyrki 69,White Rabbit,26,[],Hard Rock,0.529,0.885,2,-5.384,1,0.125,2.72E-05,0.613,0.145,0.299,111.995,73GvdPQq2tQAtamrLgFd4A,spotify:track:73GvdPQq2tQAtamrLgFd4A,https://api.spotify.com/v1/tracks/73GvdPQq2tQAtamrLgFd4A,https://api.spotify.com/v1/audio-analysis/73GvdPQq2tQAtamrLgFd4A,250179,4
Nervosa,Perpetual Chaos,30,"['brazilian death metal', 'brazilian metal', 'brazilian thrash metal', 'mexican metal', 'slayer']",Thrashers,0.494,0.878,7,-8.676,1,0.0429,8.76E-06,0.00914,0.112,0.256,119.995,0twaN8lzgWZVbBBBWJsEkh,spotify:track:0twaN8lzgWZVbBBBWJsEkh,https://api.spotify.com/v1/tracks/0twaN8lzgWZVbBBBWJsEkh,https://api.spotify.com/v1/audio-analysis/0twaN8lzgWZVbBBBWJsEkh,219243,4
Upon A Burning Body,5x3,47,"['deathcore', 'melodic metalcore', 'metalcore', 'texas metal']",Ultimate Metal,0.538,0.966,4,-4.94,0,0.112,3.78E-06,0.132,0.191,0.263,124.981,51xLAqptt4zeNgZDfsiAo9,spotify:track:51xLAqptt4zeNgZDfsiAo9,https://api.spotify.com/v1/tracks/51xLAqptt4zeNgZDfsiAo9,https://api.spotify.com/v1/audio-analysis/51xLAqptt4zeNgZDfsiAo9,197507,4
Dream Theater,Panic Attack,57,"['neo classical metal', 'progressive metal']",00s Metal Classics,0.494,0.96,1,-5.478,1,0.126,3.93E-05,0.00519,0.113,0.127,125.969,5axwj3ekvw85989jjO8Ov8,spotify:track:5axwj3ekvw85989jjO8Ov8,https://api.spotify.com/v1/tracks/5axwj3ekvw85989jjO8Ov8,https://api.spotify.com/v1/audio-analysis/5axwj3ekvw85989jjO8Ov8,493027,4
Red Fang,Wires,51,"['alternative metal', 'portland metal', 'sludge metal', 'stoner metal', 'stoner rock']",Stoner Rock,0.172,0.904,11,-4.831,1,0.0586,5.37E-05,0.229,0.267,0.302,135.149,4yl1IpHPuXUV2MjxXy6hZn,spotify:track:4yl1IpHPuXUV2MjxXy6hZn,https://api.spotify.com/v1/tracks/4yl1IpHPuXUV2MjxXy6hZn,https://api.spotify.com/v1/audio-analysis/4yl1IpHPuXUV2MjxXy6hZn,343307,4
Korn,Freak On a Leash,74,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']",Nu Metal Generation,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
Blindside,Pitiful,50,"['christian alternative rock', 'christian hardcore', 'christian metal', 'christian punk', 'christian rock', 'dreamo', 'swedish alternative rock']",Nu Metal Generation,0.54,0.959,8,-3.775,1,0.0452,0.000817,0,0.376,0.499,131.83,1TTOAw90zzNWKnUgzzcvZW,spotify:track:1TTOAw90zzNWKnUgzzcvZW,https://api.spotify.com/v1/tracks/1TTOAw90zzNWKnUgzzcvZW,https://api.spotify.com/v1/audio-analysis/1TTOAw90zzNWKnUgzzcvZW,192213,4
Funeral Mist,Agnus Dei,24,"['black metal', 'dark black metal', 'swedish black metal', 'swedish metal', 'voidgaze', 'voidgrind']",Black Metal Essentials,0.147,0.996,11,-7.823,0,0.4,0.000182,0.894,0.444,0.0295,94.036,0fGhJvH67AJzNbdmDI0VDc,spotify:track:0fGhJvH67AJzNbdmDI0VDc,https://api.spotify.com/v1/tracks/0fGhJvH67AJzNbdmDI0VDc,https://api.spotify.com/v1/audio-analysis/0fGhJvH67AJzNbdmDI0VDc,273027,4
Light The Torch,More Than Dreaming,51,"['melodic metalcore', 'metalcore']",Heavy Metal,0.483,0.941,2,-5.599,0,0.0718,0.000338,0.0903,0.452,0.418,102.568,5DoxBVVLzWlTrCmihusfSG,spotify:track:5DoxBVVLzWlTrCmihusfSG,https://api.spotify.com/v1/tracks/5DoxBVVLzWlTrCmihusfSG,https://api.spotify.com/v1/audio-analysis/5DoxBVVLzWlTrCmihusfSG,189895,4
Lords of Black,Into the Black,31,"['melodic metal', 'neo-trad metal', 'spanish metal', 'symphonic power metal']",Heavy Metal,0.418,0.929,7,-4.122,1,0.0539,0.000131,0.00134,0.245,0.546,170.037,69uGltZ3kbIqYmPDHp1p2E,spotify:track:69uGltZ3kbIqYmPDHp1p2E,https://api.spotify.com/v1/tracks/69uGltZ3kbIqYmPDHp1p2E,https://api.spotify.com/v1/audio-analysis/69uGltZ3kbIqYmPDHp1p2E,238018,4
Taproot,Poem,59,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap rock']",Nu Metal Generation,0.364,0.912,7,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,7mQwxVogsnpR3h6AJLQLlR,spotify:track:7mQwxVogsnpR3h6AJLQLlR,https://api.spotify.com/v1/tracks/7mQwxVogsnpR3h6AJLQLlR,https://api.spotify.com/v1/audio-analysis/7mQwxVogsnpR3h6AJLQLlR,189200,4
Xasthur,Screaming at Forgotten Tears,37,"['atmospheric black metal', 'autonomous black metal', 'black metal', 'depressive black metal', 'drone metal', 'usbm']",Black Metal Essentials,0.383,0.978,8,-5.693,0,0.0534,0.00448,0.784,0.245,0.161,102.256,62aAEJfIS8Vi5JCU9z4ZRl,spotify:track:62aAEJfIS8Vi5JCU9z4ZRl,https://api.spotify.com/v1/tracks/62aAEJfIS8Vi5JCU9z4ZRl,https://api.spotify.com/v1/audio-analysis/62aAEJfIS8Vi5JCU9z4ZRl,495000,4
Judas Priest,Night Crawler,53,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']",90s Metal Classics,0.481,0.981,6,-6.456,0,0.143,0.000148,0.0555,0.144,0.102,97.106,0MU1TyyAbuoXLGiQBgW9CI,spotify:track:0MU1TyyAbuoXLGiQBgW9CI,https://api.spotify.com/v1/tracks/0MU1TyyAbuoXLGiQBgW9CI,https://api.spotify.com/v1/audio-analysis/0MU1TyyAbuoXLGiQBgW9CI,344360,4
Eclipse,Viva La Victoria,55,['swedish melodic rock'],Epic & Melodic,0.544,0.944,4,-6.161,1,0.0522,0.00266,1.48E-06,0.103,0.572,135.076,0TpukZ7KJGyxYGFe6AgtOD,spotify:track:0TpukZ7KJGyxYGFe6AgtOD,https://api.spotify.com/v1/tracks/0TpukZ7KJGyxYGFe6AgtOD,https://api.spotify.com/v1/audio-analysis/0TpukZ7KJGyxYGFe6AgtOD,191670,4
One Minute Silence,Rise And Shine,38,"['alternative metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']",00s Metal Classics,0.686,0.932,7,-5.562,0,0.0612,0.018,0.0052,0.151,0.48,118.116,3NSStvolOjiBCOuvQ2y6iN,spotify:track:3NSStvolOjiBCOuvQ2y6iN,https://api.spotify.com/v1/tracks/3NSStvolOjiBCOuvQ2y6iN,https://api.spotify.com/v1/audio-analysis/3NSStvolOjiBCOuvQ2y6iN,196133,4
Satyricon,K.I.N.G,49,"[""black 'n' roll"", 'black metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal']",Metal Empire,0.533,0.954,9,-6.632,1,0.0505,9.66E-06,0.398,0.051,0.398,129.758,6IvxXL0dqXJlgIoIFfMqFA,spotify:track:6IvxXL0dqXJlgIoIFfMqFA,https://api.spotify.com/v1/tracks/6IvxXL0dqXJlgIoIFfMqFA,https://api.spotify.com/v1/audio-analysis/6IvxXL0dqXJlgIoIFfMqFA,216347,4
Hellhammer,The Third of the Storms (Evoked Damnation),33,"['black metal', 'black thrash', 'death metal', 'doom metal', 'metal', 'swiss metal']",Black Metal Essentials,0.173,0.872,11,-10.796,0,0.0363,0.000602,0.794,0.212,0.492,164.09,3isS9hdnmyMePPrKm6qEQU,spotify:track:3isS9hdnmyMePPrKm6qEQU,https://api.spotify.com/v1/tracks/3isS9hdnmyMePPrKm6qEQU,https://api.spotify.com/v1/audio-analysis/3isS9hdnmyMePPrKm6qEQU,177027,4
Iron Maiden,The Trooper - 2015 Remaster,72,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']",Metal Essentials,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4OROzZUy6gOWN4UGQVaZMF,spotify:track:4OROzZUy6gOWN4UGQVaZMF,https://api.spotify.com/v1/tracks/4OROzZUy6gOWN4UGQVaZMF,https://api.spotify.com/v1/audio-analysis/4OROzZUy6gOWN4UGQVaZMF,252733,4
Kryn,Risset,41,['croatian metal'],Progressive Metal,0.376,0.941,0,-3.839,1,0.0661,3.04E-05,0.000338,0.259,0.236,154.964,00fqV46YpTk3w4qrwoBFlf,spotify:track:00fqV46YpTk3w4qrwoBFlf,https://api.spotify.com/v1/tracks/00fqV46YpTk3w4qrwoBFlf,https://api.spotify.com/v1/audio-analysis/00fqV46YpTk3w4qrwoBFlf,289558,4
Draconian,The Sacrificial Flame,35,"['doom metal', 'gothic metal', 'gothic symphonic metal', 'melodic death metal', 'neoclassical darkwave', 'swedish doom metal', 'swedish metal']",Black & Dark Metal,0.43,0.581,5,-7.527,0,0.0335,1.72E-05,0.361,0.294,0.126,119.987,6RIQP7uqb9Xebm3xOC0r7Q,spotify:track:6RIQP7uqb9Xebm3xOC0r7Q,https://api.spotify.com/v1/tracks/6RIQP7uqb9Xebm3xOC0r7Q,https://api.spotify.com/v1/audio-analysis/6RIQP7uqb9Xebm3xOC0r7Q,450733,4
Rob Zombie,Crow Killer Blues,58,"['alternative metal', 'industrial rock', 'nu metal', 'rap rock']",Kickass Metal,0.2,0.869,9,-7.049,0,0.0886,0.00322,0.174,0.134,0.179,86.479,3LK0cE6zURQCFoiAzQiaUy,spotify:track:3LK0cE6zURQCFoiAzQiaUy,https://api.spotify.com/v1/tracks/3LK0cE6zURQCFoiAzQiaUy,https://api.spotify.com/v1/audio-analysis/3LK0cE6zURQCFoiAzQiaUy,300013,4
Limp Bizkit,Break Stuff,74,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'wrestling']",Metal Essentials,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4
Fit For An Autopsy,Fear Tomorrow,46,"['brutal deathcore', 'deathcore', 'melodic metalcore', 'progressive deathcore']",Deathcore,0.22,0.972,11,-5.017,0,0.155,0.000162,7.15E-06,0.335,0.0761,91.921,113EVghey6uEB0wyplsY5F,spotify:track:113EVghey6uEB0wyplsY5F,https://api.spotify.com/v1/tracks/113EVghey6uEB0wyplsY5F,https://api.spotify.com/v1/audio-analysis/113EVghey6uEB0wyplsY5F,269381,3
Arcana,Inceptus,41,"['dark wave', 'dungeon synth', 'ethereal wave', 'medieval folk', 'neoclassical darkwave', 'rune folk']",Northern Spirits,0.447,0.742,7,-5.015,1,0.0298,0.569,0.0589,0.149,0.214,150.254,42zHLmiOBu81VOUJsdWRHf,spotify:track:42zHLmiOBu81VOUJsdWRHf,https://api.spotify.com/v1/tracks/42zHLmiOBu81VOUJsdWRHf,https://api.spotify.com/v1/audio-analysis/42zHLmiOBu81VOUJsdWRHf,389387,4
We Are PIGS,Moot,43,[],The oTHERS,0.404,0.727,2,-4.942,0,0.0421,0.000651,2.24E-05,0.358,0.277,91.778,4uyZcMuMZ53OPEqH41AsUe,spotify:track:4uyZcMuMZ53OPEqH41AsUe,https://api.spotify.com/v1/tracks/4uyZcMuMZ53OPEqH41AsUe,https://api.spotify.com/v1/audio-analysis/4uyZcMuMZ53OPEqH41AsUe,245664,4
Kvelertak,Crack of Doom (feat. Troy Sanders),44,"[""black 'n' roll"", 'black thrash', 'norwegian metal', 'norwegian rock', 'rogaland musikk']",Ultimate Metal,0.357,0.977,1,-6.489,0,0.124,1.60E-05,0.892,0.105,0.28,159.81,0kFAeIuXAtSElqC4fVHTN1,spotify:track:0kFAeIuXAtSElqC4fVHTN1,https://api.spotify.com/v1/tracks/0kFAeIuXAtSElqC4fVHTN1,https://api.spotify.com/v1/audio-analysis/0kFAeIuXAtSElqC4fVHTN1,233929,4
Execution Day,ESCAPE,0,['american metalcore'],New Core,0.548,0.965,3,-3.079,0,0.0764,9.53E-05,0.000143,0.369,0.462,118.077,2zpbO4F2GZKdM3Fq4ZDW9Q,spotify:track:2zpbO4F2GZKdM3Fq4ZDW9Q,https://api.spotify.com/v1/tracks/2zpbO4F2GZKdM3Fq4ZDW9Q,https://api.spotify.com/v1/audio-analysis/2zpbO4F2GZKdM3Fq4ZDW9Q,193220,4
Dark Sarah,Illuminate,33,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'melodic metal', 'slayer', 'symphonic metal', 'symphonic power metal']",Heavy Queens,0.41,0.819,0,-6.439,1,0.0405,0.000207,0.00194,0.464,0.183,160.021,5JPgkThibvLJiFTBdfS7Bn,spotify:track:5JPgkThibvLJiFTBdfS7Bn,https://api.spotify.com/v1/tracks/5JPgkThibvLJiFTBdfS7Bn,https://api.spotify.com/v1/audio-analysis/5JPgkThibvLJiFTBdfS7Bn,249747,4
Toxik,Heart Attack,31,"['metal', 'old school thrash', 'speed metal', 'technical thrash', 'thrash metal']",Thrash Metal Essentials,0.19,0.971,9,-5.581,1,0.224,0.000152,0.845,0.0548,0.115,96.523,38kRxXRL2FbAM2mHZ2tqSQ,spotify:track:38kRxXRL2FbAM2mHZ2tqSQ,https://api.spotify.com/v1/tracks/38kRxXRL2FbAM2mHZ2tqSQ,https://api.spotify.com/v1/audio-analysis/38kRxXRL2FbAM2mHZ2tqSQ,228587,4
Bare King,Grim Sleep,22,[],New Blood,0.279,0.975,7,-7.294,1,0.124,8.83E-05,0.0603,0.333,0.0447,144.943,6mGrVvskBLXwg47hsj03HQ,spotify:track:6mGrVvskBLXwg47hsj03HQ,https://api.spotify.com/v1/tracks/6mGrVvskBLXwg47hsj03HQ,https://api.spotify.com/v1/audio-analysis/6mGrVvskBLXwg47hsj03HQ,204629,4
Hermano,The Bottle,42,"['palm desert scene', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",Stoner Rock,0.381,0.539,7,-6.761,1,0.0375,2.50E-05,0.723,0.125,0.499,127.424,0CzGlQMDVxdHXxWpu0Yqbj,spotify:track:0CzGlQMDVxdHXxWpu0Yqbj,https://api.spotify.com/v1/tracks/0CzGlQMDVxdHXxWpu0Yqbj,https://api.spotify.com/v1/audio-analysis/0CzGlQMDVxdHXxWpu0Yqbj,282160,4
