Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Ben Harper,Found The One,30,['neo mellow'],Lighter Blue,0.77,0.748,0,-9.103,1,0.0411,0.345,0.155,0.137,0.966,126.155,3djkFjq8d6o286nrxoNrZW,spotify:track:3djkFjq8d6o286nrxoNrZW,https://api.spotify.com/v1/tracks/3djkFjq8d6o286nrxoNrZW,https://api.spotify.com/v1/audio-analysis/3djkFjq8d6o286nrxoNrZW,167213,4
Robert Johnson,Cross Road Blues,53,"['acoustic blues', 'blues', 'blues rock', 'delta blues', 'pre-war blues', 'traditional blues']",Delta Blues,0.675,0.311,9,-11.959,1,0.0525,0.93,0.000261,0.102,0.638,97.159,1TrGdXSgiBm8W68D2K1COG,spotify:track:1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/tracks/1TrGdXSgiBm8W68D2K1COG,https://api.spotify.com/v1/audio-analysis/1TrGdXSgiBm8W68D2K1COG,149560,4
Kenny Wayne Shepherd,True Lies,50,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'modern blues rock', 'rock']",Funky Heavy Bluesy,0.367,0.769,9,-7.258,1,0.0317,0.00032,0.628,0.0631,0.7,173.186,1vcUlV02bvKQn6ryzZqDVL,spotify:track:1vcUlV02bvKQn6ryzZqDVL,https://api.spotify.com/v1/tracks/1vcUlV02bvKQn6ryzZqDVL,https://api.spotify.com/v1/audio-analysis/1vcUlV02bvKQn6ryzZqDVL,348040,4
Eddie Taylor,Dark Road,28,"['blues', 'electric blues', 'traditional blues']",Chicago Blues,0.614,0.522,7,-12.964,1,0.0371,0.891,0.000602,0.0753,0.586,69.389,24qLayLMHE9K3vcivvCw5f,spotify:track:24qLayLMHE9K3vcivvCw5f,https://api.spotify.com/v1/tracks/24qLayLMHE9K3vcivvCw5f,https://api.spotify.com/v1/audio-analysis/24qLayLMHE9K3vcivvCw5f,217120,4
Earl Hooker,You Don't Want Me,49,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'traditional blues']",Chicago Blues,0.593,0.464,7,-16.925,1,0.0374,0.509,0.000214,0.166,0.763,113.001,6ECnAHxGQilDe32zQqfdz3,spotify:track:6ECnAHxGQilDe32zQqfdz3,https://api.spotify.com/v1/tracks/6ECnAHxGQilDe32zQqfdz3,https://api.spotify.com/v1/audio-analysis/6ECnAHxGQilDe32zQqfdz3,316667,4
Layla Zoe,Nowhere Left to Go,30,"['canadian blues', 'modern blues', 'modern blues rock']",Women of the Blues,0.702,0.633,11,-6.402,0,0.0552,0.0921,0.492,0.0965,0.556,80.02,66A4kKsaCLef6DM79ATTER,spotify:track:66A4kKsaCLef6DM79ATTER,https://api.spotify.com/v1/tracks/66A4kKsaCLef6DM79ATTER,https://api.spotify.com/v1/audio-analysis/66A4kKsaCLef6DM79ATTER,227333,4
Albert King,Born Under A Bad Sign - Mono Mix,59,"['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']",Blues Classics,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,3ocm1Cf1Dk1ODrdBdybh82,spotify:track:3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/tracks/3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/audio-analysis/3ocm1Cf1Dk1ODrdBdybh82,169998,4
ZZ Top,La Grange - 2005 Remaster,76,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",Lone Star Blues,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,spotify:track:70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/tracks/70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/audio-analysis/70YvYr2hGlS01bKRIho1HM,230480,4
The Delta Saints,Are You,31,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",Modern Blues Rock,0.43,0.852,9,-7.303,0,0.0309,0.0068,0.00011,0.137,0.509,93.375,4lnfXVelsVqqH9G5kNOkJ1,spotify:track:4lnfXVelsVqqH9G5kNOkJ1,https://api.spotify.com/v1/tracks/4lnfXVelsVqqH9G5kNOkJ1,https://api.spotify.com/v1/audio-analysis/4lnfXVelsVqqH9G5kNOkJ1,220467,4
Samantha Fish,Kill Or Be Kind,41,"['kc indie', 'modern blues', 'modern blues rock']",Got Blues,0.621,0.4,2,-9.383,0,0.0506,0.367,0.0395,0.0692,0.557,171.89,4V8Bx1b1B5XcslWAAOph89,spotify:track:4V8Bx1b1B5XcslWAAOph89,https://api.spotify.com/v1/tracks/4V8Bx1b1B5XcslWAAOph89,https://api.spotify.com/v1/audio-analysis/4V8Bx1b1B5XcslWAAOph89,225373,4
Blues Motel,Putreblues,19,['blues latinoamericano'],Latin Blues,0.538,0.563,0,-6.109,1,0.0263,0.501,0,0.239,0.634,79.157,1E9kMrrh3q58raTfz3L0kC,spotify:track:1E9kMrrh3q58raTfz3L0kC,https://api.spotify.com/v1/tracks/1E9kMrrh3q58raTfz3L0kC,https://api.spotify.com/v1/audio-analysis/1E9kMrrh3q58raTfz3L0kC,269787,4
Willie Walker,What's It Take?,9,['soul blues'],Soul Blues,0.686,0.493,2,-6.541,1,0.0325,0.529,1.38E-05,0.13,0.637,103.556,0DD4k4dwa8AzxphFMzC5xp,spotify:track:0DD4k4dwa8AzxphFMzC5xp,https://api.spotify.com/v1/tracks/0DD4k4dwa8AzxphFMzC5xp,https://api.spotify.com/v1/audio-analysis/0DD4k4dwa8AzxphFMzC5xp,249893,4
Gary Clark Jr.,The Healing - Live,39,"['blues rock', 'electric blues', 'funk', 'modern alternative rock', 'modern blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",Live & Loud,0.344,0.56,7,-8.363,0,0.031,0.222,0.00141,0.679,0.345,89.193,7ps563YUuN1flAFngUcvJg,spotify:track:7ps563YUuN1flAFngUcvJg,https://api.spotify.com/v1/tracks/7ps563YUuN1flAFngUcvJg,https://api.spotify.com/v1/audio-analysis/7ps563YUuN1flAFngUcvJg,338227,4
John Mayer,Crossroads,49,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",Crossroad Blues,0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216,4WBmkMJyWubRXRLYk8t9SI,spotify:track:4WBmkMJyWubRXRLYk8t9SI,https://api.spotify.com/v1/tracks/4WBmkMJyWubRXRLYk8t9SI,https://api.spotify.com/v1/audio-analysis/4WBmkMJyWubRXRLYk8t9SI,149387,4
Jade Bird,Uh Huh,54,"['folk-pop', 'indie folk', 'new americana', 'uk americana']",Blues & Roots Rock,0.584,0.81,11,-3.092,1,0.0406,0.0188,0,0.313,0.57,119.859,3ZAJJoHHCVGLIoScl26Hf4,spotify:track:3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/tracks/3ZAJJoHHCVGLIoScl26Hf4,https://api.spotify.com/v1/audio-analysis/3ZAJJoHHCVGLIoScl26Hf4,142444,4
Lavelle White,Soul Deep,9,"['soul blues', 'texas blues']",Soul Blues,0.443,0.76,2,-4.507,1,0.0603,0.0295,0,0.0998,0.755,205.267,6ffEgX5nzfQTbXXLiaDW1P,spotify:track:6ffEgX5nzfQTbXXLiaDW1P,https://api.spotify.com/v1/tracks/6ffEgX5nzfQTbXXLiaDW1P,https://api.spotify.com/v1/audio-analysis/6ffEgX5nzfQTbXXLiaDW1P,184307,4
Fenton Robinson,You Don't Know What Love Is,35,"['blues', 'electric blues', 'louisiana blues', 'swamp blues']",Summertime Blues,0.626,0.582,6,-8.536,0,0.094,0.167,0.000222,0.304,0.911,84.727,6NTCurUHy71S0XKVtyQtqT,spotify:track:6NTCurUHy71S0XKVtyQtqT,https://api.spotify.com/v1/tracks/6NTCurUHy71S0XKVtyQtqT,https://api.spotify.com/v1/audio-analysis/6NTCurUHy71S0XKVtyQtqT,237107,4
Little Buster & the Soul Brothers,Engines And Wings,8,['soul blues'],Soul Blues,0.666,0.669,4,-9.415,1,0.0308,0.232,0.0182,0.107,0.879,105.265,5DKD8QtRqQbCwIQ7mTXPpl,spotify:track:5DKD8QtRqQbCwIQ7mTXPpl,https://api.spotify.com/v1/tracks/5DKD8QtRqQbCwIQ7mTXPpl,https://api.spotify.com/v1/audio-analysis/5DKD8QtRqQbCwIQ7mTXPpl,256467,4
Houston Stackhouse,Cool Drink Of Water,29,['delta blues'],Scratchy Back Porch Blues,0.538,0.0814,5,-18.022,1,0.0788,0.989,0.000334,0.0935,0.26,174.765,5Ys4D2UDLSO1WrH6x3JYKd,spotify:track:5Ys4D2UDLSO1WrH6x3JYKd,https://api.spotify.com/v1/tracks/5Ys4D2UDLSO1WrH6x3JYKd,https://api.spotify.com/v1/audio-analysis/5Ys4D2UDLSO1WrH6x3JYKd,196827,4
The Bros. Landreth,How Deep Is Your Love,40,"['canadian folk', 'deep new americana']",Blues Roots,0.858,0.16,7,-12.982,0,0.0532,0.8,6.08E-06,0.0901,0.574,110.078,1JPgqiQrBREyuJTnbL7ON0,spotify:track:1JPgqiQrBREyuJTnbL7ON0,https://api.spotify.com/v1/tracks/1JPgqiQrBREyuJTnbL7ON0,https://api.spotify.com/v1/audio-analysis/1JPgqiQrBREyuJTnbL7ON0,248591,4
Big Mama Thornton,Hound Dog,54,"['acoustic blues', 'blues', 'electric blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",From the Delta to Chicago,0.563,0.542,9,-10.862,1,0.0962,0.706,3.59E-05,0.355,0.785,133.285,5Oc0vLGWdEWeCqIU8zyELt,spotify:track:5Oc0vLGWdEWeCqIU8zyELt,https://api.spotify.com/v1/tracks/5Oc0vLGWdEWeCqIU8zyELt,https://api.spotify.com/v1/audio-analysis/5Oc0vLGWdEWeCqIU8zyELt,181000,4
Washboard Willie,I Feel So Fine,6,['washboard'],Motor City Blues,0.547,0.486,0,-8.282,1,0.0404,0.0941,0,0.0761,0.927,135.534,0l3kg3lqdQP8tHroQz6oIW,spotify:track:0l3kg3lqdQP8tHroQz6oIW,https://api.spotify.com/v1/tracks/0l3kg3lqdQP8tHroQz6oIW,https://api.spotify.com/v1/audio-analysis/0l3kg3lqdQP8tHroQz6oIW,142107,4
"Christone ""Kingfish"" Ingram",Rock & Roll,51,['modern blues'],In the Name of the Blues,0.532,0.473,2,-7.179,1,0.0295,0.647,8.03E-06,0.0753,0.345,145.072,5xfYZuMVGuyh9L0LcVWjzE,spotify:track:5xfYZuMVGuyh9L0LcVWjzE,https://api.spotify.com/v1/tracks/5xfYZuMVGuyh9L0LcVWjzE,https://api.spotify.com/v1/audio-analysis/5xfYZuMVGuyh9L0LcVWjzE,290483,3
Syl Johnson,I Can't Stop,10,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']",Soul Blues,0.889,0.361,7,-12.504,1,0.0452,0.031,0.00872,0.0904,0.882,114.866,4zKzINcISloFWm2mh0yyFG,spotify:track:4zKzINcISloFWm2mh0yyFG,https://api.spotify.com/v1/tracks/4zKzINcISloFWm2mh0yyFG,https://api.spotify.com/v1/audio-analysis/4zKzINcISloFWm2mh0yyFG,257133,4
Muddy Waters,I'm Your Hoochie Coochie Man,3,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",Summertime Blues,0.469,0.297,7,-12.576,1,0.0733,0.908,0,0.0604,0.802,71.683,1Y1bpjhgvMJZNMujwJ1gut,spotify:track:1Y1bpjhgvMJZNMujwJ1gut,https://api.spotify.com/v1/tracks/1Y1bpjhgvMJZNMujwJ1gut,https://api.spotify.com/v1/audio-analysis/1Y1bpjhgvMJZNMujwJ1gut,172373,4
Keb' Mo',Howl For Me Daddy,32,"['blues', 'blues rock', 'country blues', 'country rock', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",Nu-Blue,0.649,0.71,4,-6.656,0,0.0875,0.424,0.0243,0.118,0.733,149.928,3Gze7X3OVJ0Ulgea8n6Zqo,spotify:track:3Gze7X3OVJ0Ulgea8n6Zqo,https://api.spotify.com/v1/tracks/3Gze7X3OVJ0Ulgea8n6Zqo,https://api.spotify.com/v1/audio-analysis/3Gze7X3OVJ0Ulgea8n6Zqo,145480,4
Alvin Youngblood Hart,Motivational Speaker,40,"['acoustic blues', 'blues', 'country blues', 'modern blues', 'traditional blues']",In the Name of the Blues,0.608,0.849,2,-6.66,1,0.0389,0.00371,0.0259,0.112,0.644,101.517,6PJE3j017zKto7sv2wUrNy,spotify:track:6PJE3j017zKto7sv2wUrNy,https://api.spotify.com/v1/tracks/6PJE3j017zKto7sv2wUrNy,https://api.spotify.com/v1/audio-analysis/6PJE3j017zKto7sv2wUrNy,235720,4
Robert Randolph & The Family Band,Find a Way,38,"['jam band', 'modern blues', 'sacred steel']",Funky Heavy Bluesy,0.442,0.78,5,-5.576,1,0.0479,0.007,0,0.167,0.666,154.001,4PTfrK6IhnTOd7SRpH17EK,spotify:track:4PTfrK6IhnTOd7SRpH17EK,https://api.spotify.com/v1/tracks/4PTfrK6IhnTOd7SRpH17EK,https://api.spotify.com/v1/audio-analysis/4PTfrK6IhnTOd7SRpH17EK,236787,4
Sturgill Simpson,Sugar Daddy - Theme from Vinyl,39,"['alternative americana', 'indie folk', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",Blues & Roots Rock,0.26,0.929,0,-5.841,1,0.143,0.343,0.0356,0.139,0.358,81.971,1LWW4PgKyEVOdWRl4JKM4Q,spotify:track:1LWW4PgKyEVOdWRl4JKM4Q,https://api.spotify.com/v1/tracks/1LWW4PgKyEVOdWRl4JKM4Q,https://api.spotify.com/v1/audio-analysis/1LWW4PgKyEVOdWRl4JKM4Q,225267,4
Jeff Beck,Freeway Jam,41,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'rock', 'symphonic rock']",Classic Blues Guitar,0.409,0.849,7,-7.711,1,0.0531,0.102,0.889,0.141,0.904,137.018,55u4NSV62uOjfTySS4Fi6i,spotify:track:55u4NSV62uOjfTySS4Fi6i,https://api.spotify.com/v1/tracks/55u4NSV62uOjfTySS4Fi6i,https://api.spotify.com/v1/audio-analysis/55u4NSV62uOjfTySS4Fi6i,298667,4
Oblivians,Do the Milkshake,19,"['garage pop', 'garage punk', 'garage rock', 'punk blues', 'trash rock']",Punk Blues,0.491,0.878,0,-6.668,1,0.0659,0.253,0.212,0.107,0.522,94.419,0NlwS6WOV4gfDRXTFBGNlR,spotify:track:0NlwS6WOV4gfDRXTFBGNlR,https://api.spotify.com/v1/tracks/0NlwS6WOV4gfDRXTFBGNlR,https://api.spotify.com/v1/audio-analysis/0NlwS6WOV4gfDRXTFBGNlR,319893,4
The Graham Bond Organisation,Harmonica,37,"['british blues', 'british invasion', 'freakbeat']",Brit-Blues,0.583,0.94,2,-10.566,1,0.0928,0.633,3.26E-06,0.342,0.662,130.221,1RzvCKDGLcPaz9jEpsADWZ,spotify:track:1RzvCKDGLcPaz9jEpsADWZ,https://api.spotify.com/v1/tracks/1RzvCKDGLcPaz9jEpsADWZ,https://api.spotify.com/v1/audio-analysis/1RzvCKDGLcPaz9jEpsADWZ,169851,4
The War and Treaty,Take Me In,41,"['funk', 'indie folk', 'new americana']",Blues Roots,0.433,0.242,0,-10.731,1,0.0322,0.353,0,0.118,0.163,139.958,4AAFd6yIz0UwjxKsmStjrR,spotify:track:4AAFd6yIz0UwjxKsmStjrR,https://api.spotify.com/v1/tracks/4AAFd6yIz0UwjxKsmStjrR,https://api.spotify.com/v1/audio-analysis/4AAFd6yIz0UwjxKsmStjrR,227893,4
Robert Cray,Promises You Can't Keep,32,"['blues', 'blues rock', 'electric blues', 'modern blues', 'soul blues']",Blue Ballads,0.52,0.459,3,-5.629,1,0.0292,0.316,0.00103,0.076,0.407,154.109,0kwo8RG3XpE0tBKJNPBk2D,spotify:track:0kwo8RG3XpE0tBKJNPBk2D,https://api.spotify.com/v1/tracks/0kwo8RG3XpE0tBKJNPBk2D,https://api.spotify.com/v1/audio-analysis/0kwo8RG3XpE0tBKJNPBk2D,355907,3
Tampa Red,Anna Lou Blues,34,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'traditional blues']",Scratchy Back Porch Blues,0.555,0.393,10,-11.949,1,0.0327,0.965,0.015,0.151,0.782,102.5,5o1hYFDPp3G3HlWqEPANMc,spotify:track:5o1hYFDPp3G3HlWqEPANMc,https://api.spotify.com/v1/tracks/5o1hYFDPp3G3HlWqEPANMc,https://api.spotify.com/v1/audio-analysis/5o1hYFDPp3G3HlWqEPANMc,174158,4
Detroit Blues Band,Missing You,12,[],Motor City Blues,0.515,0.308,0,-14.711,1,0.0312,0.907,0.0213,0.3,0.501,172.472,1rPLUAUsHr60GU6vXT52je,spotify:track:1rPLUAUsHr60GU6vXT52je,https://api.spotify.com/v1/tracks/1rPLUAUsHr60GU6vXT52je,https://api.spotify.com/v1/audio-analysis/1rPLUAUsHr60GU6vXT52je,298093,3
Free,Walk In My Shadow,40,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",Brit-Blues,0.532,0.548,0,-10.105,0,0.0253,0.0991,0.00141,0.264,0.902,93.765,6URu54HPMyL9SjnzXn607m,spotify:track:6URu54HPMyL9SjnzXn607m,https://api.spotify.com/v1/tracks/6URu54HPMyL9SjnzXn607m,https://api.spotify.com/v1/audio-analysis/6URu54HPMyL9SjnzXn607m,210427,4
Good Rockin' Charles,I Wish I Had Somebody,29,"['chicago blues', 'harmonica blues']",Chicago Blues,0.566,0.251,0,-17.183,1,0.0298,0.752,0.818,0.0764,0.644,96.721,1jmUDgvrdOKpz1JxlEH7Qz,spotify:track:1jmUDgvrdOKpz1JxlEH7Qz,https://api.spotify.com/v1/tracks/1jmUDgvrdOKpz1JxlEH7Qz,https://api.spotify.com/v1/audio-analysis/1jmUDgvrdOKpz1JxlEH7Qz,286271,4
Vargas Blues Band,The King of The Latin Blues (feat. Steve Hunter & Bobby Alexander),19,"['electric blues', 'modern blues', 'spanish blues']",Latin Blues,0.805,0.737,5,-6.924,0,0.0491,0.544,3.19E-05,0.089,0.823,117.978,29ovCP4ChViCwSYWYO9TuD,spotify:track:29ovCP4ChViCwSYWYO9TuD,https://api.spotify.com/v1/tracks/29ovCP4ChViCwSYWYO9TuD,https://api.spotify.com/v1/audio-analysis/29ovCP4ChViCwSYWYO9TuD,271160,4
Too Slim and the Taildraggers,Platinum Junkie,26,"['modern blues', 'modern blues rock', 'power blues-rock']",Nu-Blue,0.684,0.801,8,-6.975,1,0.0428,0.642,0,0.375,0.807,111.078,3qxc0GzVugrctefKyedQ4T,spotify:track:3qxc0GzVugrctefKyedQ4T,https://api.spotify.com/v1/tracks/3qxc0GzVugrctefKyedQ4T,https://api.spotify.com/v1/audio-analysis/3qxc0GzVugrctefKyedQ4T,269669,4
Amythyst Kiah,Black Myself,53,"['alternative americana', 'gothic americana', 'queer country']",Blues & Roots Rock,0.553,0.828,9,-4.091,1,0.0609,0.11,0,0.2,0.902,152.638,2rQVexxmI985m2iefLfhbm,spotify:track:2rQVexxmI985m2iefLfhbm,https://api.spotify.com/v1/tracks/2rQVexxmI985m2iefLfhbm,https://api.spotify.com/v1/audio-analysis/2rQVexxmI985m2iefLfhbm,201194,4
"Andrew ""Jr Boy"" Jones",Whiskey Drinkin' Blues,39,"['soul blues', 'texas blues']",Lone Star Blues,0.658,0.569,7,-5.574,1,0.0302,0.195,1.22E-05,0.281,0.454,119.949,51Us3goc25GZypfvfLQ3PT,spotify:track:51Us3goc25GZypfvfLQ3PT,https://api.spotify.com/v1/tracks/51Us3goc25GZypfvfLQ3PT,https://api.spotify.com/v1/audio-analysis/51Us3goc25GZypfvfLQ3PT,273347,3
Big Head Todd and The Monsters,All True Man,49,"['jam band', 'mellow gold', 'pop rock']",Acoustic Blues,0.726,0.385,9,-9.047,0,0.121,0.516,0.000924,0.332,0.713,101.704,7BSI3B5WACBr9Q4QFSo9hu,spotify:track:7BSI3B5WACBr9Q4QFSo9hu,https://api.spotify.com/v1/tracks/7BSI3B5WACBr9Q4QFSo9hu,https://api.spotify.com/v1/audio-analysis/7BSI3B5WACBr9Q4QFSo9hu,244501,4
Seratones,Over You,37,[],Blues Roots,0.73,0.679,7,-3.994,1,0.0273,0.00209,0.000256,0.114,0.796,111.959,49YzZ6c0PalgJNqZSnfJrn,spotify:track:49YzZ6c0PalgJNqZSnfJrn,https://api.spotify.com/v1/tracks/49YzZ6c0PalgJNqZSnfJrn,https://api.spotify.com/v1/audio-analysis/49YzZ6c0PalgJNqZSnfJrn,161676,4
Samantha Fish,Love Your Lies,26,"['kc indie', 'modern blues', 'modern blues rock']",Alt-Blue,0.43,0.844,0,-6.564,1,0.0577,0.08,0.00161,0.0995,0.595,175.647,28tee7ARpnxcoTuUQpriWl,spotify:track:28tee7ARpnxcoTuUQpriWl,https://api.spotify.com/v1/tracks/28tee7ARpnxcoTuUQpriWl,https://api.spotify.com/v1/audio-analysis/28tee7ARpnxcoTuUQpriWl,167680,4
Eddie 9V,She Got Some Money,0,[],Blues Party,0.486,0.771,2,-6.532,1,0.0865,0.11,0.00135,0.334,0.835,100.867,4gyMp3SlD3xaYQoP77nlAQ,spotify:track:4gyMp3SlD3xaYQoP77nlAQ,https://api.spotify.com/v1/tracks/4gyMp3SlD3xaYQoP77nlAQ,https://api.spotify.com/v1/audio-analysis/4gyMp3SlD3xaYQoP77nlAQ,182893,4
Fantastic Negrito,Chocolate Samurai,46,"['bay area indie', 'funk', 'modern blues', 'modern blues rock']",Alt-Blue,0.739,0.669,5,-8.79,1,0.0386,0.0274,0.00464,0.123,0.547,128.26,0Tnt1pxkoNdX1ZWkRTW8f6,spotify:track:0Tnt1pxkoNdX1ZWkRTW8f6,https://api.spotify.com/v1/tracks/0Tnt1pxkoNdX1ZWkRTW8f6,https://api.spotify.com/v1/audio-analysis/0Tnt1pxkoNdX1ZWkRTW8f6,295839,4
Wilbert Harrison,Kansas City,47,"['rhythm and blues', 'rock-and-roll', 'rockabilly']",The Birth of Rhythm & Blues,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.349,0.912,114.979,4GvyP7CnBJEV2t7L7vOkjw,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333,4
Peter Case,Bumble Bee,45,"['alternative country', 'folk', 'roots rock']",Acoustic Blues,0.717,0.245,7,-10.908,0,0.0493,0.665,0.000119,0.385,0.502,83.554,1FgQnc7KZLvaB89eWOfQ2R,spotify:track:1FgQnc7KZLvaB89eWOfQ2R,https://api.spotify.com/v1/tracks/1FgQnc7KZLvaB89eWOfQ2R,https://api.spotify.com/v1/audio-analysis/1FgQnc7KZLvaB89eWOfQ2R,214933,4
Freddie King,Palace Of The King,39,"['blues', 'blues rock', 'classic rock', 'electric blues', 'texas blues', 'traditional blues']",Lighter Blue,0.656,0.773,1,-9.156,0,0.0363,0.335,0.00142,0.155,0.867,114.979,2T6pMaivfX7w4tfAUX4uU9,spotify:track:2T6pMaivfX7w4tfAUX4uU9,https://api.spotify.com/v1/tracks/2T6pMaivfX7w4tfAUX4uU9,https://api.spotify.com/v1/audio-analysis/2T6pMaivfX7w4tfAUX4uU9,220240,4
Etran Finatawa,Tiguedimma,16,"['afropop', 'desert blues', 'griot', 'ngoni', 'tuareg guitar', 'world']",African Blues,0.597,0.702,4,-6.246,0,0.0412,0.156,0.0146,0.266,0.403,158.899,4vgra84vcRTCeFXuAiCUku,spotify:track:4vgra84vcRTCeFXuAiCUku,https://api.spotify.com/v1/tracks/4vgra84vcRTCeFXuAiCUku,https://api.spotify.com/v1/audio-analysis/4vgra84vcRTCeFXuAiCUku,276387,3
Mississippi Big Beat,Idol (Should I Know),0,[],Bluestronica,0.749,0.677,10,-5.502,0,0.16,0.121,0.0568,0.507,0.242,140.015,12It7GqLBY5LR2WMHAcS82,spotify:track:12It7GqLBY5LR2WMHAcS82,https://api.spotify.com/v1/tracks/12It7GqLBY5LR2WMHAcS82,https://api.spotify.com/v1/audio-analysis/12It7GqLBY5LR2WMHAcS82,319893,4
Jessy Martens and Band,Stronger,35,[],Funky Heavy Bluesy,0.718,0.676,6,-7.442,0,0.0307,0.219,0.000167,0.338,0.595,97.027,0WhojPt9MxY3BCvs1j8QFn,spotify:track:0WhojPt9MxY3BCvs1j8QFn,https://api.spotify.com/v1/tracks/0WhojPt9MxY3BCvs1j8QFn,https://api.spotify.com/v1/audio-analysis/0WhojPt9MxY3BCvs1j8QFn,230467,4
Albert Collins,"Honey, Hush aka Talking Woman Blues",47,"['blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']",Summertime Blues,0.862,0.707,0,-6.742,1,0.0324,0.0947,0.00665,0.124,0.863,122.21,5qPJSWhuZpD79C3CloJvDA,spotify:track:5qPJSWhuZpD79C3CloJvDA,https://api.spotify.com/v1/tracks/5qPJSWhuZpD79C3CloJvDA,https://api.spotify.com/v1/audio-analysis/5qPJSWhuZpD79C3CloJvDA,268160,4
Taj Mahal,Queen Bee,52,"['acoustic blues', 'blues', 'blues rock', 'classic rock', 'country blues', 'country rock', 'folk rock', 'funk', 'harmonica blues', 'jam band', 'jazz blues', 'modern blues', 'roots rock', 'soul', 'traditional blues']",Lighter Blue,0.635,0.454,0,-9.457,0,0.0393,0.417,4.02E-05,0.0816,0.531,79.097,6kqXaZrIDOmA177KL9LHHf,spotify:track:6kqXaZrIDOmA177KL9LHHf,https://api.spotify.com/v1/tracks/6kqXaZrIDOmA177KL9LHHf,https://api.spotify.com/v1/audio-analysis/6kqXaZrIDOmA177KL9LHHf,280080,4
Gaye Adegbalola,She Just Wants To Dance,38,['modern blues'],Women of the Blues,0.68,0.604,4,-9.241,1,0.115,0.386,0,0.43,0.79,125.529,32jhfaxUgrYIAvhrYElR8R,spotify:track:32jhfaxUgrYIAvhrYElR8R,https://api.spotify.com/v1/tracks/32jhfaxUgrYIAvhrYElR8R,https://api.spotify.com/v1/audio-analysis/32jhfaxUgrYIAvhrYElR8R,292000,4
Samantha Fish,Bulletproof - Tangle Eye Mix,41,"['kc indie', 'modern blues', 'modern blues rock']",Alt-Blue,0.67,0.554,7,-9.047,1,0.0344,0.0156,0.557,0.208,0.482,110.025,6iy2u83vc4L95HS3JYxSQs,spotify:track:6iy2u83vc4L95HS3JYxSQs,https://api.spotify.com/v1/tracks/6iy2u83vc4L95HS3JYxSQs,https://api.spotify.com/v1/audio-analysis/6iy2u83vc4L95HS3JYxSQs,319253,4
Hebron,Wolves All Around Me,36,[],Nu-Blue,0.583,0.532,5,-5.762,0,0.0558,0.212,0.00256,0.0695,0.724,184.111,5yX5XWU1JaOq3tYeuqGfVE,spotify:track:5yX5XWU1JaOq3tYeuqGfVE,https://api.spotify.com/v1/tracks/5yX5XWU1JaOq3tYeuqGfVE,https://api.spotify.com/v1/audio-analysis/5yX5XWU1JaOq3tYeuqGfVE,207991,4
