Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Years & Years,King,70,"['dance pop', 'electropop', 'gauze pop', 'pop', 'post-teen pop', 'tropical house']",Hit Rewind,0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.381,0.432,119.975,3AeicLnm55RqcXGBKYQolM,spotify:track:3AeicLnm55RqcXGBKYQolM,https://api.spotify.com/v1/tracks/3AeicLnm55RqcXGBKYQolM,https://api.spotify.com/v1/audio-analysis/3AeicLnm55RqcXGBKYQolM,215360,4
Juanito Valderrama,El Emigrante (Bolero Flamenco),36,"['cante flamenco', 'copla', 'flamenco', 'rumba']",Coplas de siempre,0.494,0.116,4,-15.359,0,0.0451,0.993,0.0481,0.195,0.45,118.569,3oorafpKccPPlOtGK3bE6G,spotify:track:3oorafpKccPPlOtGK3bE6G,https://api.spotify.com/v1/tracks/3oorafpKccPPlOtGK3bE6G,https://api.spotify.com/v1/audio-analysis/3oorafpKccPPlOtGK3bE6G,181293,4
Wheatus,Teenage Dirtbag,72,['pop rock'],Guilty Pleasures,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,25FTMokYEbEWHEdss5JLZS,spotify:track:25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/tracks/25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/audio-analysis/25FTMokYEbEWHEdss5JLZS,241667,4
Bashar Murad,Maskhara,35,"['arab alternative', 'palestinian pop']",Global X,0.647,0.864,5,-4.496,1,0.0428,0.00881,0,0.273,0.5,94.986,1WvkTvepY16tngFkyf2HNB,spotify:track:1WvkTvepY16tngFkyf2HNB,https://api.spotify.com/v1/tracks/1WvkTvepY16tngFkyf2HNB,https://api.spotify.com/v1/audio-analysis/1WvkTvepY16tngFkyf2HNB,186411,4
John Mayer,Slow Dancing in a Burning Room - Acoustic,56,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",Acoustic Hits,0.611,0.313,4,-10.242,1,0.0339,0.835,0.000315,0.111,0.378,134.858,3PSMcb1gU5A8DveqU2K4z2,spotify:track:3PSMcb1gU5A8DveqU2K4z2,https://api.spotify.com/v1/tracks/3PSMcb1gU5A8DveqU2K4z2,https://api.spotify.com/v1/audio-analysis/3PSMcb1gU5A8DveqU2K4z2,232707,3
Estrellita Castro,Mi jaca,26,"['cante flamenco', 'copla', 'spanish classical']",Coplas de siempre,0.689,0.424,7,-6.599,1,0.217,0.964,7.27E-06,0.578,0.545,129.533,1mGyR5gtJtkg1U3GnL9pDx,spotify:track:1mGyR5gtJtkg1U3GnL9pDx,https://api.spotify.com/v1/tracks/1mGyR5gtJtkg1U3GnL9pDx,https://api.spotify.com/v1/audio-analysis/1mGyR5gtJtkg1U3GnL9pDx,211053,4
שילה בן סעדון,Forever,41,['israeli pop'],ים תיכוני חדש,0.471,0.436,11,-7.493,1,0.0546,0.688,0,0.0813,0.421,143.213,0XJ3mpRAhvQfOULQZyqTUo,spotify:track:0XJ3mpRAhvQfOULQZyqTUo,https://api.spotify.com/v1/tracks/0XJ3mpRAhvQfOULQZyqTUo,https://api.spotify.com/v1/audio-analysis/0XJ3mpRAhvQfOULQZyqTUo,220972,4
Eyal Golan,באור גדול,54,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",ים תיכוני: הלהיטים,0.595,0.489,9,-6.947,0,0.0427,0.636,0,0.114,0.489,139.723,3ygLMqx3CNVJmQAnriDDh2,spotify:track:3ygLMqx3CNVJmQAnriDDh2,https://api.spotify.com/v1/tracks/3ygLMqx3CNVJmQAnriDDh2,https://api.spotify.com/v1/audio-analysis/3ygLMqx3CNVJmQAnriDDh2,190500,4
Dudu Aharon,גיבור,17,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.507,0.668,4,-3.942,0,0.0291,0.595,0,0.108,0.371,77.999,0RNgOukxVlp5McaCmemyOm,spotify:track:0RNgOukxVlp5McaCmemyOm,https://api.spotify.com/v1/tracks/0RNgOukxVlp5McaCmemyOm,https://api.spotify.com/v1/audio-analysis/0RNgOukxVlp5McaCmemyOm,274147,4
Cj Pandit,Bad Bad Fun,34,[],Fresh Finds,0.582,0.693,1,-9.256,1,0.0278,0.131,3.53E-06,0.115,0.582,106.999,4N2TaiNSt4c8y27ogMk8YQ,spotify:track:4N2TaiNSt4c8y27ogMk8YQ,https://api.spotify.com/v1/tracks/4N2TaiNSt4c8y27ogMk8YQ,https://api.spotify.com/v1/audio-analysis/4N2TaiNSt4c8y27ogMk8YQ,208444,4
Jasmin Moallem,אור הירח,51,['israeli pop'],רדיו ישראל,0.625,0.624,9,-8.391,1,0.14,0.179,7.15E-05,0.22,0.394,150.005,1B6qAMPiD7sv3WNI90ELMz,spotify:track:1B6qAMPiD7sv3WNI90ELMz,https://api.spotify.com/v1/tracks/1B6qAMPiD7sv3WNI90ELMz,https://api.spotify.com/v1/audio-analysis/1B6qAMPiD7sv3WNI90ELMz,208200,4
Sarit Hadad,כשהכל יגמר,42,"['festigal', 'israeli mediterranean', 'israeli pop', 'mizrahi']",ים תיכוני חדש,0.52,0.305,8,-7.227,1,0.0384,0.791,0,0.0882,0.53,101.335,63mWAlcXofeiSPMg2kEMf6,spotify:track:63mWAlcXofeiSPMg2kEMf6,https://api.spotify.com/v1/tracks/63mWAlcXofeiSPMg2kEMf6,https://api.spotify.com/v1/audio-analysis/63mWAlcXofeiSPMg2kEMf6,173824,4
Nio Garcia,Am,93,"['latin', 'reggaeton', 'trap latino']",Viral Hits,0.83,0.517,6,-6.416,0,0.333,0.399,8.95E-05,0.0916,0.616,171.959,2dNhNlpZAtV4lwAFW45LIv,spotify:track:2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/tracks/2dNhNlpZAtV4lwAFW45LIv,https://api.spotify.com/v1/audio-analysis/2dNhNlpZAtV4lwAFW45LIv,182496,4
Dennis Lloyd,Nevermind,40,['israeli pop'],Mega Hit Mix,0.601,0.69,5,-8.339,0,0.201,0.162,1.29E-05,0.409,0.0795,99.984,1iShQXNeEio6rKoUKEh3Na,spotify:track:1iShQXNeEio6rKoUKEh3Na,https://api.spotify.com/v1/tracks/1iShQXNeEio6rKoUKEh3Na,https://api.spotify.com/v1/audio-analysis/1iShQXNeEio6rKoUKEh3Na,156600,4
Omer Adam,רחוק מכולם,45,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is עומר אדם,0.804,0.492,9,-6.609,0,0.0511,0.674,0,0.0923,0.856,120.063,1w7Wovzx1mc0iM0UgY6WzG,spotify:track:1w7Wovzx1mc0iM0UgY6WzG,https://api.spotify.com/v1/tracks/1w7Wovzx1mc0iM0UgY6WzG,https://api.spotify.com/v1/audio-analysis/1w7Wovzx1mc0iM0UgY6WzG,175213,4
ER!N.D,Burn,19,[],Fresh Finds: Pop,0.574,0.452,7,-9.982,0,0.111,0.898,0.00145,0.161,0.13,89.901,5XtALdbvCcixHVE0lAOFkF,spotify:track:5XtALdbvCcixHVE0lAOFkF,https://api.spotify.com/v1/tracks/5XtALdbvCcixHVE0lAOFkF,https://api.spotify.com/v1/audio-analysis/5XtALdbvCcixHVE0lAOFkF,172825,4
chloe moriondo,Bodybag,64,"['alt z', 'bedroom pop', 'indie pop']",Pop Sauce,0.783,0.461,9,-4.658,1,0.0363,0.0223,3.74E-05,0.0928,0.683,112.98,3XlrbYlaUFnDYGfRcdoYRU,spotify:track:3XlrbYlaUFnDYGfRcdoYRU,https://api.spotify.com/v1/tracks/3XlrbYlaUFnDYGfRcdoYRU,https://api.spotify.com/v1/audio-analysis/3XlrbYlaUFnDYGfRcdoYRU,158307,4
AURORA,Runaway - Guitar Version,46,"['art pop', 'norwegian pop']",Pop Acoustic,0.455,0.186,11,-10.869,1,0.0412,0.823,0,0.102,0.19,107.1,4pSmVnX17wpOQ6jer9kZ9N,spotify:track:4pSmVnX17wpOQ6jer9kZ9N,https://api.spotify.com/v1/tracks/4pSmVnX17wpOQ6jer9kZ9N,https://api.spotify.com/v1/audio-analysis/4pSmVnX17wpOQ6jer9kZ9N,259800,4
John K,if we never met,71,"['alt z', 'chill r&b', 'electropop', 'pop', 'post-teen pop']",Soft Pop Hits,0.958,0.376,8,-7.063,1,0.0523,0.171,0,0.127,0.331,107.964,5HBDBBr5OV90lubqW8ctJF,spotify:track:5HBDBBr5OV90lubqW8ctJF,https://api.spotify.com/v1/tracks/5HBDBBr5OV90lubqW8ctJF,https://api.spotify.com/v1/audio-analysis/5HBDBBr5OV90lubqW8ctJF,144427,4
Yuval Dayan,מתארחת בעולם,28,"['israeli pop', 'israeli singer-songwriter']",This Is יובל דיין,0.657,0.791,10,-6.825,0,0.0272,0.611,0.000853,0.0486,0.901,138.003,32l3LFr5dfV7jRBO61bSRE,spotify:track:32l3LFr5dfV7jRBO61bSRE,https://api.spotify.com/v1/tracks/32l3LFr5dfV7jRBO61bSRE,https://api.spotify.com/v1/audio-analysis/32l3LFr5dfV7jRBO61bSRE,199613,4
girl in red,Body And Mind,69,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",Out Now,0.575,0.572,10,-5.928,0,0.0635,0.0718,0,0.0995,0.551,150.894,2dAHKe37uyUrB0v0PJrDDj,spotify:track:2dAHKe37uyUrB0v0PJrDDj,https://api.spotify.com/v1/tracks/2dAHKe37uyUrB0v0PJrDDj,https://api.spotify.com/v1/audio-analysis/2dAHKe37uyUrB0v0PJrDDj,186672,4
Dennis Lloyd,Anxious,67,['israeli pop'],Pop Right Now,0.669,0.745,6,-7.679,0,0.118,0.051,3.98E-06,0.107,0.439,100.963,0bqwsQAkGaO0jzfzgI5iLV,spotify:track:0bqwsQAkGaO0jzfzgI5iLV,https://api.spotify.com/v1/tracks/0bqwsQAkGaO0jzfzgI5iLV,https://api.spotify.com/v1/audio-analysis/0bqwsQAkGaO0jzfzgI5iLV,176773,4
Sarcastic Sounds,change ur mind,45,"['lo-fi beats', 'lo-fi chill']",Fresh & Chill,0.627,0.575,4,-7.38,1,0.232,0.78,0,0.336,0.494,78.546,0daG0bnRuwJBjuOE5Kxfs7,spotify:track:0daG0bnRuwJBjuOE5Kxfs7,https://api.spotify.com/v1/tracks/0daG0bnRuwJBjuOE5Kxfs7,https://api.spotify.com/v1/audio-analysis/0daG0bnRuwJBjuOE5Kxfs7,183451,4
The Weeknd,Blinding Lights (with ROSALÍA) - Remix,68,"['canadian contemporary r&b', 'canadian pop', 'pop']",רדיו ישראל,0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62E-05,0.0946,0.249,170.903,7MXgrcOQAJ5VwSNUL0lDd3,spotify:track:7MXgrcOQAJ5VwSNUL0lDd3,https://api.spotify.com/v1/tracks/7MXgrcOQAJ5VwSNUL0lDd3,https://api.spotify.com/v1/audio-analysis/7MXgrcOQAJ5VwSNUL0lDd3,216123,4
Drake,Passionfruit,83,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",Viral Hits,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
Zack Tabudlo,Nangangamba,75,"['acoustic opm', 'opm']",Global X,0.62,0.547,1,-6.772,1,0.0248,0.112,0,0.19,0.208,98.032,1dcNEEtODRVZEevQ20Cgmy,spotify:track:1dcNEEtODRVZEevQ20Cgmy,https://api.spotify.com/v1/tracks/1dcNEEtODRVZEevQ20Cgmy,https://api.spotify.com/v1/audio-analysis/1dcNEEtODRVZEevQ20Cgmy,210355,4
Raphael Ben,שמור על העולם ילד,1,[],שישי של מוזיקה חדשה,0.755,0.64,10,-10.154,0,0.0418,0.294,3.82E-05,0.0893,0.366,123.952,4tVS8zGfWaprib5deKRIOL,spotify:track:4tVS8zGfWaprib5deKRIOL,https://api.spotify.com/v1/tracks/4tVS8zGfWaprib5deKRIOL,https://api.spotify.com/v1/audio-analysis/4tVS8zGfWaprib5deKRIOL,197419,4
Leon Bridges,Motorbike,68,"['modern blues', 'soul']",Pop Right Now,0.721,0.485,5,-11.213,0,0.0681,0.158,0.275,0.107,0.614,150.027,6W2trGwkUVR8mwGSH4Ftpf,spotify:track:6W2trGwkUVR8mwGSH4Ftpf,https://api.spotify.com/v1/tracks/6W2trGwkUVR8mwGSH4Ftpf,https://api.spotify.com/v1/audio-analysis/6W2trGwkUVR8mwGSH4Ftpf,188617,4
Ceréna,see,20,[],Out Now,0.799,0.672,2,-7.545,1,0.0341,0.00137,0.012,0.141,0.757,124.01,3wQ0YkiB06taOuSPjS5xzh,spotify:track:3wQ0YkiB06taOuSPjS5xzh,https://api.spotify.com/v1/tracks/3wQ0YkiB06taOuSPjS5xzh,https://api.spotify.com/v1/audio-analysis/3wQ0YkiB06taOuSPjS5xzh,173007,4
Gin Blossoms,Follow You Down,58,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']",Guilty Pleasures,0.49,0.883,4,-8.736,0,0.0423,0.0121,0,0.0635,0.684,155.832,5f2wSctNJlAOUAaRxQAcoM,spotify:track:5f2wSctNJlAOUAaRxQAcoM,https://api.spotify.com/v1/tracks/5f2wSctNJlAOUAaRxQAcoM,https://api.spotify.com/v1/audio-analysis/5f2wSctNJlAOUAaRxQAcoM,227707,4
Dudu Aharon,אל תסגרי לי ת׳דלת,19,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is דודו אהרון,0.532,0.5,4,-6.3,0,0.0265,0.51,0,0.0959,0.642,99.739,5Iy5C44B9NVUcwiXCrfp5i,spotify:track:5Iy5C44B9NVUcwiXCrfp5i,https://api.spotify.com/v1/tracks/5Iy5C44B9NVUcwiXCrfp5i,https://api.spotify.com/v1/audio-analysis/5Iy5C44B9NVUcwiXCrfp5i,274880,4
Elton John,Tiny Dancer,79,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",Guilty Pleasures,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4
Static & Ben El,קוביות,47,"['israeli pop', 'jewish pop']",רדיו ישראל,0.803,0.693,1,-6.053,1,0.056,0.0383,1.17E-05,0.0453,0.43,105.049,7cklZZ8jXIKjqWR7Lhnydb,spotify:track:7cklZZ8jXIKjqWR7Lhnydb,https://api.spotify.com/v1/tracks/7cklZZ8jXIKjqWR7Lhnydb,https://api.spotify.com/v1/audio-analysis/7cklZZ8jXIKjqWR7Lhnydb,142857,4
Eden Ben Zaken,רציתי,37,"['israeli mediterranean', 'israeli pop']",This Is עדן בן זקן,0.654,0.684,1,-5.781,0,0.0493,0.176,0,0.114,0.49,137.792,658fVAwMHEBXkugYgfl83j,spotify:track:658fVAwMHEBXkugYgfl83j,https://api.spotify.com/v1/tracks/658fVAwMHEBXkugYgfl83j,https://api.spotify.com/v1/audio-analysis/658fVAwMHEBXkugYgfl83j,205200,4
The Maine,Sticky,59,"['modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'post-teen pop', 'tempe indie']",PopRox,0.669,0.819,0,-4.716,1,0.0363,0.11,0,0.212,0.762,105.055,33cJ7PEcgnh5d9JPgJNmkn,spotify:track:33cJ7PEcgnh5d9JPgJNmkn,https://api.spotify.com/v1/tracks/33cJ7PEcgnh5d9JPgJNmkn,https://api.spotify.com/v1/audio-analysis/33cJ7PEcgnh5d9JPgJNmkn,178901,4
salem ilese,Dinosaurs (S4E7),31,"['alt z', 'modern indie pop', 'social media pop']",שישי של מוזיקה חדשה,0.409,0.338,4,-7.951,1,0.0432,0.731,0,0.25,0.273,184.043,1v5kaAA3u8rsqTiDbGdFHB,spotify:track:1v5kaAA3u8rsqTiDbGdFHB,https://api.spotify.com/v1/tracks/1v5kaAA3u8rsqTiDbGdFHB,https://api.spotify.com/v1/audio-analysis/1v5kaAA3u8rsqTiDbGdFHB,144446,3
Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),91,"['pop', 'pop rock']",just hits,0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,6fRxMU4LWwyaSSowV441IU,spotify:track:6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/tracks/6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/audio-analysis/6fRxMU4LWwyaSSowV441IU,227395,4
Juice WRLD,Smile (with The Weeknd),78,"['chicago rap', 'melodic rap']",רדיו ישראל,0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,6wQlQrTY5mVS8EGaFZVwVF,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/tracks/6wQlQrTY5mVS8EGaFZVwVF,https://api.spotify.com/v1/audio-analysis/6wQlQrTY5mVS8EGaFZVwVF,196180,4
Kacey Musgraves,Rainbow,72,"['contemporary country', 'country dawn', 'pop', 'post-teen pop', 'texas country']",Soft Pop Hits,0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.367,79qxwHypONUt3AFq0WPpT9,spotify:track:79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/tracks/79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/audio-analysis/79qxwHypONUt3AFq0WPpT9,214293,4
Teapacks,למה הלכת ממנו,23,['israeli pop'],This Is שרית חדד,0.65,0.766,10,-5.938,0,0.0429,0.0178,0.000139,0.115,0.926,110.302,7jwkkUv7hypy5gLqQy0sCz,spotify:track:7jwkkUv7hypy5gLqQy0sCz,https://api.spotify.com/v1/tracks/7jwkkUv7hypy5gLqQy0sCz,https://api.spotify.com/v1/audio-analysis/7jwkkUv7hypy5gLqQy0sCz,186653,4
IZA,Let Me Be The One,64,"['afrofuturismo brasileiro', 'pop nacional', 'r&b brasileiro']",Global X,0.621,0.612,8,-5.34,0,0.106,0.396,0,0.123,0.479,173.807,3ExgP2Oq27CoiZYWklkBpy,spotify:track:3ExgP2Oq27CoiZYWklkBpy,https://api.spotify.com/v1/tracks/3ExgP2Oq27CoiZYWklkBpy,https://api.spotify.com/v1/audio-analysis/3ExgP2Oq27CoiZYWklkBpy,226207,4
Ava Max,Kings & Queens,84,"['dance pop', 'pop']",Mega Hit Mix,0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,7a53HqqArd4b9NF4XAmlbI,spotify:track:7a53HqqArd4b9NF4XAmlbI,https://api.spotify.com/v1/tracks/7a53HqqArd4b9NF4XAmlbI,https://api.spotify.com/v1/audio-analysis/7a53HqqArd4b9NF4XAmlbI,162399,4
Sarit Hadad,זה ששומר עליי,20,"['festigal', 'israeli mediterranean', 'israeli pop', 'mizrahi']",This Is שרית חדד,0.348,0.625,1,-6.068,1,0.0317,0.471,0,0.138,0.186,171.758,4kwG6tc3oAhoS91YBaw8JP,spotify:track:4kwG6tc3oAhoS91YBaw8JP,https://api.spotify.com/v1/tracks/4kwG6tc3oAhoS91YBaw8JP,https://api.spotify.com/v1/audio-analysis/4kwG6tc3oAhoS91YBaw8JP,218093,4
Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,77,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",just hits,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96E-06,0.17,0.304,119.933,2iL0W5qi0ivZ9WRXbZ74cS,spotify:track:2iL0W5qi0ivZ9WRXbZ74cS,https://api.spotify.com/v1/tracks/2iL0W5qi0ivZ9WRXbZ74cS,https://api.spotify.com/v1/audio-analysis/2iL0W5qi0ivZ9WRXbZ74cS,217000,4
DJ Zinhle,Go!,31,"['afro soul', 'south african pop']",Global X,0.803,0.634,1,-11.046,1,0.0549,0.0169,0.663,0.0613,0.935,115.01,4GKyWaIDeBMlXgFTUcpFwi,spotify:track:4GKyWaIDeBMlXgFTUcpFwi,https://api.spotify.com/v1/tracks/4GKyWaIDeBMlXgFTUcpFwi,https://api.spotify.com/v1/audio-analysis/4GKyWaIDeBMlXgFTUcpFwi,294261,4
Smallgod,Marry Me,49,[],African Heat,0.672,0.589,10,-6.615,0,0.118,0.477,0.00201,0.113,0.446,202.093,4u6JtcrqFz1kw8wTahLGbI,spotify:track:4u6JtcrqFz1kw8wTahLGbI,https://api.spotify.com/v1/tracks/4u6JtcrqFz1kw8wTahLGbI,https://api.spotify.com/v1/audio-analysis/4u6JtcrqFz1kw8wTahLGbI,173999,4
Shekhinah,Questions,49,"['afro soul', 'south african alternative', 'south african pop', 'south african pop dance']",African Heat,0.492,0.455,8,-12.653,1,0.353,0.0103,6.46E-06,0.113,0.492,159.536,1chHNQEWE0OH7XMZJgwt8M,spotify:track:1chHNQEWE0OH7XMZJgwt8M,https://api.spotify.com/v1/tracks/1chHNQEWE0OH7XMZJgwt8M,https://api.spotify.com/v1/audio-analysis/1chHNQEWE0OH7XMZJgwt8M,144000,4
Dua Lipa,Break My Heart,82,"['dance pop', 'pop', 'uk pop']",just hits,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39E-06,0.349,0.467,113.013,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
Idan Raichel,למה ככה עצובה (Lama Kacha Atzuva),43,"['classic israeli pop', 'israeli mediterranean', 'israeli pop', 'israeli singer-songwriter']",רדיו ישראל,0.717,0.803,7,-4.761,0,0.0589,0.18,0,0.0827,0.728,104.024,69TE1rA19DPXWd5ERGUq8F,spotify:track:69TE1rA19DPXWd5ERGUq8F,https://api.spotify.com/v1/tracks/69TE1rA19DPXWd5ERGUq8F,https://api.spotify.com/v1/audio-analysis/69TE1rA19DPXWd5ERGUq8F,215192,4
Doli & Penn,ואז את תראי,49,['israeli pop'],להיטי קיץ,0.432,0.497,8,-8.211,1,0.0433,0.559,1.13E-06,0.0807,0.35,167.708,3R38LMGri7lxCOjO3MYFBU,spotify:track:3R38LMGri7lxCOjO3MYFBU,https://api.spotify.com/v1/tracks/3R38LMGri7lxCOjO3MYFBU,https://api.spotify.com/v1/audio-analysis/3R38LMGri7lxCOjO3MYFBU,195976,3
Naïka,Sauce,54,[],Global X,0.864,0.669,11,-5.827,0,0.154,0.229,0.00087,0.0796,0.663,127.002,2ejorilxdO80UI3XbCgMt6,spotify:track:2ejorilxdO80UI3XbCgMt6,https://api.spotify.com/v1/tracks/2ejorilxdO80UI3XbCgMt6,https://api.spotify.com/v1/audio-analysis/2ejorilxdO80UI3XbCgMt6,126584,4
Noa Kirel,מיליון דולר,52,['israeli pop'],פופ וים תיכוני: המיטב של 2020,0.757,0.826,8,-5.691,1,0.0739,0.134,0.204,0.508,0.384,100.023,02WuyBR56QN3B6ZC0BeC3f,spotify:track:02WuyBR56QN3B6ZC0BeC3f,https://api.spotify.com/v1/tracks/02WuyBR56QN3B6ZC0BeC3f,https://api.spotify.com/v1/audio-analysis/02WuyBR56QN3B6ZC0BeC3f,173400,4
Ella Lee,זוט עני,49,['israeli pop'],פופ ישראלי: הלהיטים,0.814,0.542,8,-5.68,0,0.0602,0.0554,0.000151,0.0689,0.894,138.096,0mFGPNg7pok4XH8hHwE24x,spotify:track:0mFGPNg7pok4XH8hHwE24x,https://api.spotify.com/v1/tracks/0mFGPNg7pok4XH8hHwE24x,https://api.spotify.com/v1/audio-analysis/0mFGPNg7pok4XH8hHwE24x,178913,4
Anitta,Girl From Rio (feat. DaBaby),27,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",Pop Rising,0.732,0.604,0,-7.472,1,0.0443,0.0112,0,0.219,0.732,139.982,6CF085Ol0cVda1WqelybEQ,spotify:track:6CF085Ol0cVda1WqelybEQ,https://api.spotify.com/v1/tracks/6CF085Ol0cVda1WqelybEQ,https://api.spotify.com/v1/audio-analysis/6CF085Ol0cVda1WqelybEQ,195429,4
Yebba,Distance,58,['pop soul'],Mellow Pop,0.587,0.501,0,-7.483,1,0.0408,0.704,0.193,0.0824,0.44,139.92,08W9Md8HXeJrx3omSQE2NF,spotify:track:08W9Md8HXeJrx3omSQE2NF,https://api.spotify.com/v1/tracks/08W9Md8HXeJrx3omSQE2NF,https://api.spotify.com/v1/audio-analysis/08W9Md8HXeJrx3omSQE2NF,255794,4
Ashley Kutcher,Love You From a Distance,69,['alt z'],Fresh & Chill,0.333,0.538,4,-8.653,1,0.0325,0.557,0,0.0977,0.63,149.377,7y8Qy4I0VWGMEbZvZ0C9x7,spotify:track:7y8Qy4I0VWGMEbZvZ0C9x7,https://api.spotify.com/v1/tracks/7y8Qy4I0VWGMEbZvZ0C9x7,https://api.spotify.com/v1/audio-analysis/7y8Qy4I0VWGMEbZvZ0C9x7,204000,4
Alma Zohar,אגו טריפ,15,['israeli pop'],EQUAL Israel,0.561,0.874,3,-3.396,1,0.0307,0.00412,6.10E-06,0.162,0.685,134.934,1ymVs215bagShSyh3lWrgq,spotify:track:1ymVs215bagShSyh3lWrgq,https://api.spotify.com/v1/tracks/1ymVs215bagShSyh3lWrgq,https://api.spotify.com/v1/audio-analysis/1ymVs215bagShSyh3lWrgq,242416,4
Ritt Momney,Put Your Records On,85,['bedroom pop'],Mega Hit Mix,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4
Benjamin Ingrosso,Smile,29,['swedish pop'],שישי של מוזיקה חדשה,0.592,0.749,6,-6.165,0,0.0295,0.000618,0.00122,0.166,0.799,127.038,3OUlwrGsM6xGuA66YVpeGT,spotify:track:3OUlwrGsM6xGuA66YVpeGT,https://api.spotify.com/v1/tracks/3OUlwrGsM6xGuA66YVpeGT,https://api.spotify.com/v1/audio-analysis/3OUlwrGsM6xGuA66YVpeGT,192921,4
Omer Adam,אז תבואי,30,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is עומר אדם,0.771,0.737,11,-4.398,0,0.0337,0.323,2.84E-06,0.0916,0.923,99.955,2xR89ampwhkYS7A34CZtHY,spotify:track:2xR89ampwhkYS7A34CZtHY,https://api.spotify.com/v1/tracks/2xR89ampwhkYS7A34CZtHY,https://api.spotify.com/v1/audio-analysis/2xR89ampwhkYS7A34CZtHY,216853,4
Omer Adam,בחורים טובים,37,"['israeli mediterranean', 'israeli pop', 'mizrahi']",This Is עומר אדם,0.436,0.437,1,-6.702,0,0.0409,0.696,0,0.0695,0.407,149.596,3Ubqvn97QxTtISdtLakDfH,spotify:track:3Ubqvn97QxTtISdtLakDfH,https://api.spotify.com/v1/tracks/3Ubqvn97QxTtISdtLakDfH,https://api.spotify.com/v1/audio-analysis/3Ubqvn97QxTtISdtLakDfH,194760,4
