Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Talibah Safiya,Animal Kingdom,35,"['memphis americana', 'memphis indie']",Butter,0.719,0.625,8,-11.06,1,0.0441,0.116,0.000401,0.0314,0.791,121.672,2wAryG29r8m1kOTL3SHWRP,spotify:track:2wAryG29r8m1kOTL3SHWRP,https://api.spotify.com/v1/tracks/2wAryG29r8m1kOTL3SHWRP,https://api.spotify.com/v1/audio-analysis/2wAryG29r8m1kOTL3SHWRP,214728,4
K.Flay,TGIF (feat. Tom Morello),0,"['alt z', 'electropop', 'escape room', 'hip pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'rock']",New Alt-Rock Mixtape,0.594,0.813,0,-7.519,0,0.0853,0.0986,0,0.335,0.532,130.08,7MxfzO0meZnMOrrmDkQb4W,spotify:track:7MxfzO0meZnMOrrmDkQb4W,https://api.spotify.com/v1/tracks/7MxfzO0meZnMOrrmDkQb4W,https://api.spotify.com/v1/audio-analysis/7MxfzO0meZnMOrrmDkQb4W,199929,4
With Confidence,Big Cat Judgement Day,56,"['anthem emo', 'modern rock', 'pixie', 'pop punk']",The New Alt,0.538,0.802,1,-5.865,1,0.0412,0.00109,0,0.0993,0.735,96.004,48EL0gIc4MkhTLCgE3w8x3,spotify:track:48EL0gIc4MkhTLCgE3w8x3,https://api.spotify.com/v1/tracks/48EL0gIc4MkhTLCgE3w8x3,https://api.spotify.com/v1/audio-analysis/48EL0gIc4MkhTLCgE3w8x3,151407,4
Citizen,I Want to Kill You,50,"['alternative emo', 'anthem emo', 'pop punk']",New Alt-Rock Mixtape,0.584,0.876,10,-3.635,0,0.0652,0.00698,0.0002,0.0895,0.703,149.976,0pD1b45sqBhwUUhL3fUR1w,spotify:track:0pD1b45sqBhwUUhL3fUR1w,https://api.spotify.com/v1/tracks/0pD1b45sqBhwUUhL3fUR1w,https://api.spotify.com/v1/audio-analysis/0pD1b45sqBhwUUhL3fUR1w,192107,4
LUMP,Animal - Edit,52,['folktronica'],Grade A,0.76,0.652,1,-8.896,1,0.0311,0.137,0.213,0.11,0.398,119.978,6fcJI9qrH0vr9EYxjpQdaM,spotify:track:6fcJI9qrH0vr9EYxjpQdaM,https://api.spotify.com/v1/tracks/6fcJI9qrH0vr9EYxjpQdaM,https://api.spotify.com/v1/audio-analysis/6fcJI9qrH0vr9EYxjpQdaM,185536,3
Jake Wesley Rogers,Middle of Love,47,['indie cafe pop'],Grade A,0.563,0.612,10,-6.785,1,0.0369,0.0406,6.33E-06,0.432,0.341,134.896,12f5yNRJaFUHWO25n3r9iG,spotify:track:12f5yNRJaFUHWO25n3r9iG,https://api.spotify.com/v1/tracks/12f5yNRJaFUHWO25n3r9iG,https://api.spotify.com/v1/audio-analysis/12f5yNRJaFUHWO25n3r9iG,200902,4
Erol Alkan,Waves,40,[],Bloghouse,0.34,0.533,11,-12.554,0,0.034,0.939,0.852,0.156,0.121,128.918,7jN6iYiYycnfVEHJvDBlh5,spotify:track:7jN6iYiYycnfVEHJvDBlh5,https://api.spotify.com/v1/tracks/7jN6iYiYycnfVEHJvDBlh5,https://api.spotify.com/v1/audio-analysis/7jN6iYiYycnfVEHJvDBlh5,258546,4
Courtney Barnett,Pedestrian at Best,46,"['australian indie', 'indie pop', 'indie rock', 'melbourne indie']",Alternative 10s,0.467,0.848,11,-6.356,0,0.0446,4.84E-06,4.08E-05,0.383,0.552,136.075,35W5DUFuOJQt2a7dBmgE2z,spotify:track:35W5DUFuOJQt2a7dBmgE2z,https://api.spotify.com/v1/tracks/35W5DUFuOJQt2a7dBmgE2z,https://api.spotify.com/v1/audio-analysis/35W5DUFuOJQt2a7dBmgE2z,230560,4
Tycho,Run Away,46,"['chillwave', 'downtempo', 'electronica', 'indietronica', 'intelligent dance music']",Butter,0.593,0.557,8,-13.319,1,0.0483,0.389,0.54,0.103,0.502,180.099,6TG6lpCX4tz0Bg2WUIh8Y3,spotify:track:6TG6lpCX4tz0Bg2WUIh8Y3,https://api.spotify.com/v1/tracks/6TG6lpCX4tz0Bg2WUIh8Y3,https://api.spotify.com/v1/audio-analysis/6TG6lpCX4tz0Bg2WUIh8Y3,219199,4
The Bloody Beetroots,Warp 1.9,47,"['alternative dance', 'dance-punk', 'electro house', 'fidget house', 'filter house', 'new rave']",Bloghouse,0.654,0.6,1,-6.174,1,0.264,0.0011,0.882,0.0403,0.406,130.166,1YjoltHfLwCcatHe6xydrm,spotify:track:1YjoltHfLwCcatHe6xydrm,https://api.spotify.com/v1/tracks/1YjoltHfLwCcatHe6xydrm,https://api.spotify.com/v1/audio-analysis/1YjoltHfLwCcatHe6xydrm,203731,4
Jane's Addiction,Jane Says,66,"['alternative metal', 'alternative rock', 'blues rock', 'funk metal', 'funk rock', 'grunge', 'hard rock', 'nu metal', 'permanent wave', 'rap rock', 'rock']",Essential Alternative,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09E-06,0.109,0.496,81.806,7c1Dar0pIAW7w5TzaGjt9t,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/tracks/7c1Dar0pIAW7w5TzaGjt9t,https://api.spotify.com/v1/audio-analysis/7c1Dar0pIAW7w5TzaGjt9t,287000,4
Townes Van Zandt,Waitin' Around To Die,52,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']",Alternative 60s,0.551,0.233,6,-18.251,0,0.0312,0.71,0.000949,0.11,0.659,89.574,7gtrXOGETM9OkerNjNXeie,spotify:track:7gtrXOGETM9OkerNjNXeie,https://api.spotify.com/v1/tracks/7gtrXOGETM9OkerNjNXeie,https://api.spotify.com/v1/audio-analysis/7gtrXOGETM9OkerNjNXeie,165187,4
KUČKA,No Good For Me,38,['electra'],Altar,0.779,0.546,6,-9.41,0,0.0508,0.00342,0.757,0.0824,0.744,125.016,1egyWKeo2iMvB0y4GaUjnt,spotify:track:1egyWKeo2iMvB0y4GaUjnt,https://api.spotify.com/v1/tracks/1egyWKeo2iMvB0y4GaUjnt,https://api.spotify.com/v1/audio-analysis/1egyWKeo2iMvB0y4GaUjnt,215117,4
Gabrielle Graves,Advice,25,[],pulp,0.248,0.85,2,-8.998,1,0.038,5.97E-06,0.0519,0.315,0.449,130.038,6sGKhzoyBaXJUmjd8z3NuY,spotify:track:6sGKhzoyBaXJUmjd8z3NuY,https://api.spotify.com/v1/tracks/6sGKhzoyBaXJUmjd8z3NuY,https://api.spotify.com/v1/audio-analysis/6sGKhzoyBaXJUmjd8z3NuY,258325,4
Briston Maroney,Sinkin',45,"['indie pop', 'modern alternative rock', 'modern rock', 'nashville indie', 'pop']",undercurrents,0.589,0.75,4,-7.086,1,0.0654,0.00162,0,0.262,0.43,130.097,2kxbmMuD8Kgh7TQhpbBHy0,spotify:track:2kxbmMuD8Kgh7TQhpbBHy0,https://api.spotify.com/v1/tracks/2kxbmMuD8Kgh7TQhpbBHy0,https://api.spotify.com/v1/audio-analysis/2kxbmMuD8Kgh7TQhpbBHy0,189560,4
Superbloom,Whatever,36,[],Noisy,0.385,0.972,3,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,6nCeCu9xovpYGPBUGoGqXi,spotify:track:6nCeCu9xovpYGPBUGoGqXi,https://api.spotify.com/v1/tracks/6nCeCu9xovpYGPBUGoGqXi,https://api.spotify.com/v1/audio-analysis/6nCeCu9xovpYGPBUGoGqXi,186635,4
Hiss Golden Messenger,Sanctuary,62,"['alternative country', 'deep new americana', 'funk', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'soul', 'stomp and holler']",Grade A,0.731,0.451,5,-12.621,1,0.03,0.482,0.0225,0.089,0.89,120.055,4w5nZwiTpDMTVQdugsXWW7,spotify:track:4w5nZwiTpDMTVQdugsXWW7,https://api.spotify.com/v1/tracks/4w5nZwiTpDMTVQdugsXWW7,https://api.spotify.com/v1/audio-analysis/4w5nZwiTpDMTVQdugsXWW7,266756,4
Swales,The Night,33,['disco house'],Altar,0.794,0.705,4,-8.05,0,0.0499,0.00495,0.901,0.201,0.702,126.004,6Z00m2bxDGRzOJYn9oPano,spotify:track:6Z00m2bxDGRzOJYn9oPano,https://api.spotify.com/v1/tracks/6Z00m2bxDGRzOJYn9oPano,https://api.spotify.com/v1/audio-analysis/6Z00m2bxDGRzOJYn9oPano,190476,4
Zongamin,Bongo Song,34,['one-person band'],Bloghouse,0.783,0.929,1,-12.052,0,0.0455,0.000406,0.927,0.0738,0.644,123.687,7LYkRnxddh6BTp3CrXmofK,spotify:track:7LYkRnxddh6BTp3CrXmofK,https://api.spotify.com/v1/tracks/7LYkRnxddh6BTp3CrXmofK,https://api.spotify.com/v1/audio-analysis/7LYkRnxddh6BTp3CrXmofK,314653,4
Radio 4,Enemies Like This,39,['dance-punk'],Garage Rock Revival,0.33,0.963,4,-1.163,0,0.0678,1.35E-06,0.509,0.194,0.593,160.004,4e5E3VguvsjEA7ecl044QD,spotify:track:4e5E3VguvsjEA7ecl044QD,https://api.spotify.com/v1/tracks/4e5E3VguvsjEA7ecl044QD,https://api.spotify.com/v1/audio-analysis/4e5E3VguvsjEA7ecl044QD,261360,4
Nap Eyes,Snake Oil,11,"['freak folk', 'garage psych', 'halifax indie']",undercurrents,0.34,0.708,7,-4.494,1,0.0426,0.0058,7.42E-05,0.0778,0.475,117.092,5iCzXXEBrYJHN41OK76Iej,spotify:track:5iCzXXEBrYJHN41OK76Iej,https://api.spotify.com/v1/tracks/5iCzXXEBrYJHN41OK76Iej,https://api.spotify.com/v1/audio-analysis/5iCzXXEBrYJHN41OK76Iej,192582,4
The Faint,I Disappear,45,"['alternative dance', 'dance-punk', 'electroclash', 'electropowerpop', 'indietronica', 'new rave', 'omaha indie']",Essential Alternative,0.627,0.86,2,-7.646,1,0.0443,0.00207,0.0329,0.108,0.677,138.086,53Qpn8LPa0IhFCTiPO0Bbm,spotify:track:53Qpn8LPa0IhFCTiPO0Bbm,https://api.spotify.com/v1/tracks/53Qpn8LPa0IhFCTiPO0Bbm,https://api.spotify.com/v1/audio-analysis/53Qpn8LPa0IhFCTiPO0Bbm,247173,4
NOVACUB,Change Your Mind,37,['london indie'],pulp,0.372,0.94,4,-3.586,0,0.14,0.00178,9.87E-05,0.154,0.49,163.099,3agQoYZHbAMl9NtAU2veIe,spotify:track:3agQoYZHbAMl9NtAU2veIe,https://api.spotify.com/v1/tracks/3agQoYZHbAMl9NtAU2veIe,https://api.spotify.com/v1/audio-analysis/3agQoYZHbAMl9NtAU2veIe,201543,4
Noel Gallagher's High Flying Birds,AKA... What A Life!,40,"['britpop', 'modern rock', 'rock']",Alternative 10s,0.447,0.927,6,-3.3,0,0.0508,0.000297,0.362,0.0972,0.104,119.034,4ZfOM1H44i03LicRW0tTRw,spotify:track:4ZfOM1H44i03LicRW0tTRw,https://api.spotify.com/v1/tracks/4ZfOM1H44i03LicRW0tTRw,https://api.spotify.com/v1/audio-analysis/4ZfOM1H44i03LicRW0tTRw,264480,4
Procol Harum,A Whiter Shade Of Pale,69,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'classic uk pop', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",Alternative 60s,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,78ZqE2tjAxbqEGGlvGnQfT,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/tracks/78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/audio-analysis/78ZqE2tjAxbqEGGlvGnQfT,248947,4
Vargkvint,Håll Mig - Reimagined by Tim Linghaus,27,[],Not Quite Classical,0.27,0.0853,5,-20.796,0,0.0321,0.86,0.799,0.132,0.105,127.648,7l79uIzvPbeD7tagjdCwAE,spotify:track:7l79uIzvPbeD7tagjdCwAE,https://api.spotify.com/v1/tracks/7l79uIzvPbeD7tagjdCwAE,https://api.spotify.com/v1/audio-analysis/7l79uIzvPbeD7tagjdCwAE,177000,4
Sir Sly,Material Boy,44,"['electropop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'shimmer pop']",The New Alt,0.625,0.8,0,-4.385,1,0.0277,0.00271,0.000762,0.0521,0.127,110,5xWreAzEXakwd14XHm52u9,spotify:track:5xWreAzEXakwd14XHm52u9,https://api.spotify.com/v1/tracks/5xWreAzEXakwd14XHm52u9,https://api.spotify.com/v1/audio-analysis/5xWreAzEXakwd14XHm52u9,224625,4
The Electric Prunes,I Had Too Much to Dream (Last Night),49,"['acid rock', 'bubblegum pop', 'classic garage rock', 'experimental', 'folk rock', 'freakbeat', 'protopunk', 'psychedelic rock']",Alternative 60s,0.341,0.714,2,-7.998,0,0.0404,0.354,0,0.31,0.412,147.604,5YgCmkSdGukXqK3fJlX4pQ,spotify:track:5YgCmkSdGukXqK3fJlX4pQ,https://api.spotify.com/v1/tracks/5YgCmkSdGukXqK3fJlX4pQ,https://api.spotify.com/v1/audio-analysis/5YgCmkSdGukXqK3fJlX4pQ,178144,4
Temples,Mesmerise,33,['neo-psychedelic'],Alternative 10s,0.383,0.777,1,-5.838,0,0.0344,0.000229,0.000576,0.211,0.517,136.063,6f5YVQYz34OTTyRveJDtEs,spotify:track:6f5YVQYz34OTTyRveJDtEs,https://api.spotify.com/v1/tracks/6f5YVQYz34OTTyRveJDtEs,https://api.spotify.com/v1/audio-analysis/6f5YVQYz34OTTyRveJDtEs,222089,4
The Sonics,Have Love Will Travel,58,"['classic garage rock', 'freakbeat', 'garage rock', 'protopunk', 'psychedelic rock', 'punk', 'punk blues']",Alternative 60s,0.506,0.948,10,-5.626,1,0.105,0.727,0,0.0904,0.934,130.195,2uXkW8uJcOIhlbUatEPLPs,spotify:track:2uXkW8uJcOIhlbUatEPLPs,https://api.spotify.com/v1/tracks/2uXkW8uJcOIhlbUatEPLPs,https://api.spotify.com/v1/audio-analysis/2uXkW8uJcOIhlbUatEPLPs,160400,4
Michigander,Better,46,"['hopebeat', 'michigan indie']",The New Alt,0.375,0.914,8,-3.241,1,0.0589,0.000558,4.55E-05,0.101,0.254,138.934,2C93EaiXnfll8oL9TWqQTA,spotify:track:2C93EaiXnfll8oL9TWqQTA,https://api.spotify.com/v1/tracks/2C93EaiXnfll8oL9TWqQTA,https://api.spotify.com/v1/audio-analysis/2C93EaiXnfll8oL9TWqQTA,294072,4
Thyla,Everything,36,['brighton indie'],pulp,0.503,0.584,7,-10.464,1,0.0611,0.00166,0.00683,0.101,0.321,157.028,6SXnYD0f96UJAtLTRWwSbK,spotify:track:6SXnYD0f96UJAtLTRWwSbK,https://api.spotify.com/v1/tracks/6SXnYD0f96UJAtLTRWwSbK,https://api.spotify.com/v1/audio-analysis/6SXnYD0f96UJAtLTRWwSbK,265000,4
SALOMEA,Boss Time,31,[],Butter,0.826,0.695,1,-7.087,1,0.0427,0.115,0.00318,0.32,0.711,136.05,5Ry1C1D7vERbRuyf6QskZF,spotify:track:5Ry1C1D7vERbRuyf6QskZF,https://api.spotify.com/v1/tracks/5Ry1C1D7vERbRuyf6QskZF,https://api.spotify.com/v1/audio-analysis/5Ry1C1D7vERbRuyf6QskZF,148935,4
Mattiel,Those Words,19,[],Grade A,0.398,0.862,10,-5.456,1,0.0468,0.0353,0.000192,0.333,0.845,172.555,5VFIwXjUwos04T7ylOClOl,spotify:track:5VFIwXjUwos04T7ylOClOl,https://api.spotify.com/v1/tracks/5VFIwXjUwos04T7ylOClOl,https://api.spotify.com/v1/audio-analysis/5VFIwXjUwos04T7ylOClOl,223259,4
Kaiser Chiefs,I Predict A Riot,53,"['alternative rock', 'dance-punk', 'modern rock', 'rock']",Garage Rock Revival,0.392,0.979,8,-3.942,1,0.0762,0.0163,0,0.106,0.357,158.882,3fMoeGj4mDusrmYOOF60aC,spotify:track:3fMoeGj4mDusrmYOOF60aC,https://api.spotify.com/v1/tracks/3fMoeGj4mDusrmYOOF60aC,https://api.spotify.com/v1/audio-analysis/3fMoeGj4mDusrmYOOF60aC,234773,4
Rezz,Someone Else,64,"['canadian electronic', 'edm', 'electra', 'electro house']",Alternative Beats,0.644,0.349,2,-5.315,0,0.0364,0.206,3.36E-05,0.125,0.246,94.971,4hR3hQKELrARHNZJ51D14s,spotify:track:4hR3hQKELrARHNZJ51D14s,https://api.spotify.com/v1/tracks/4hR3hQKELrARHNZJ51D14s,https://api.spotify.com/v1/audio-analysis/4hR3hQKELrARHNZJ51D14s,198947,4
Goldpark,Wild Love,0,[],Grade A,0.568,0.591,9,-6.323,1,0.035,0.000439,0.00366,0.0892,0.367,119.911,63GLsudih1Sf9cSfZQPvGY,spotify:track:63GLsudih1Sf9cSfZQPvGY,https://api.spotify.com/v1/tracks/63GLsudih1Sf9cSfZQPvGY,https://api.spotify.com/v1/audio-analysis/63GLsudih1Sf9cSfZQPvGY,204766,4
Arlo Parks,Green Eyes,58,"['indie soul', 'uk contemporary r&b']",Butter,0.618,0.75,5,-6.938,0,0.0641,0.324,0.0168,0.431,0.864,88.179,36qo9oMO8yRrZMsDcd5x83,spotify:track:36qo9oMO8yRrZMsDcd5x83,https://api.spotify.com/v1/tracks/36qo9oMO8yRrZMsDcd5x83,https://api.spotify.com/v1/audio-analysis/36qo9oMO8yRrZMsDcd5x83,197525,4
Ben Abraham,War In Your Arms,49,['indie anthem-folk'],Grade A,0.345,0.484,10,-8.164,0,0.091,0.219,0,0.115,0.429,69.643,6j7ECfEZNlJFKzSTGavsE6,spotify:track:6j7ECfEZNlJFKzSTGavsE6,https://api.spotify.com/v1/tracks/6j7ECfEZNlJFKzSTGavsE6,https://api.spotify.com/v1/audio-analysis/6j7ECfEZNlJFKzSTGavsE6,213760,4
The Tornados,Telstar,43,"['british invasion', 'merseybeat', 'rock-and-roll', 'surf music']",Alternative 60s,0.196,0.751,9,-7.39,1,0.0405,0.00252,0.667,0.378,0.629,145.719,2rtaHm5SkgFzVa5Gr8oTW6,spotify:track:2rtaHm5SkgFzVa5Gr8oTW6,https://api.spotify.com/v1/tracks/2rtaHm5SkgFzVa5Gr8oTW6,https://api.spotify.com/v1/audio-analysis/2rtaHm5SkgFzVa5Gr8oTW6,195093,4
River Tiber,Hypnotized,41,"['alternative r&b', 'indie soul']",Outliers,0.474,0.64,10,-9.053,0,0.037,0.026,0.507,0.123,0.383,171.705,26yBLIT9pT9sVmGV1G5ok6,spotify:track:26yBLIT9pT9sVmGV1G5ok6,https://api.spotify.com/v1/tracks/26yBLIT9pT9sVmGV1G5ok6,https://api.spotify.com/v1/audio-analysis/26yBLIT9pT9sVmGV1G5ok6,249563,4
Otis Kane,Run,47,['indie r&b'],Butter,0.756,0.732,7,-7.713,1,0.0692,0.00845,0.509,0.115,0.505,169.001,4xpuvoBYwMnUlISll0Jpmb,spotify:track:4xpuvoBYwMnUlISll0Jpmb,https://api.spotify.com/v1/tracks/4xpuvoBYwMnUlISll0Jpmb,https://api.spotify.com/v1/audio-analysis/4xpuvoBYwMnUlISll0Jpmb,156270,4
Jackie Hayes,eye 2 eye,48,['modern indie pop'],badass,0.638,0.666,4,-6.951,0,0.0392,0.00784,6.65E-05,0.314,0.651,131.962,6wlouslDoDFy2NH8HaPwQf,spotify:track:6wlouslDoDFy2NH8HaPwQf,https://api.spotify.com/v1/tracks/6wlouslDoDFy2NH8HaPwQf,https://api.spotify.com/v1/audio-analysis/6wlouslDoDFy2NH8HaPwQf,185455,4
Fred again..,Diana (You Don't Even Know),41,[],Altar,0.837,0.71,2,-7.109,1,0.0762,0.0286,0.019,0.0649,0.694,123.021,2j8aMIzFC5QhzyMOx7Sbj6,spotify:track:2j8aMIzFC5QhzyMOx7Sbj6,https://api.spotify.com/v1/tracks/2j8aMIzFC5QhzyMOx7Sbj6,https://api.spotify.com/v1/audio-analysis/2j8aMIzFC5QhzyMOx7Sbj6,204878,4
Japanese Breakfast,Be Sweet,64,"['art pop', 'bubblegrunge', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']",badass,0.653,0.875,2,-5.815,0,0.0274,0.00976,1.03E-05,0.329,0.61,109.988,2X3J1zgsKEkTSYnjsUQlUZ,spotify:track:2X3J1zgsKEkTSYnjsUQlUZ,https://api.spotify.com/v1/tracks/2X3J1zgsKEkTSYnjsUQlUZ,https://api.spotify.com/v1/audio-analysis/2X3J1zgsKEkTSYnjsUQlUZ,195371,4
Hiss Golden Messenger,Sanctuary,62,"['alternative country', 'deep new americana', 'funk', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'soul', 'stomp and holler']",Modern Eclectic,0.731,0.451,5,-12.621,1,0.03,0.482,0.0225,0.089,0.89,120.055,4w5nZwiTpDMTVQdugsXWW7,spotify:track:4w5nZwiTpDMTVQdugsXWW7,https://api.spotify.com/v1/tracks/4w5nZwiTpDMTVQdugsXWW7,https://api.spotify.com/v1/audio-analysis/4w5nZwiTpDMTVQdugsXWW7,266756,4
THE DRIVER ERA,Feel You Now,50,"['modern alternative rock', 'pop']",Alternative Beats,0.535,0.724,7,-5.192,1,0.191,0.102,0.000121,0.207,0.501,180.077,7IszHUVvLUq9aHzoHFfgrG,spotify:track:7IszHUVvLUq9aHzoHFfgrG,https://api.spotify.com/v1/tracks/7IszHUVvLUq9aHzoHFfgrG,https://api.spotify.com/v1/audio-analysis/7IszHUVvLUq9aHzoHFfgrG,258477,4
Arctic Monkeys,When The Sun Goes Down,73,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Alternative 00s,0.348,0.875,11,-4.758,0,0.199,0.0341,0,0.117,0.407,169.152,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133,4
Radioclit,Divine Gosa - Switch Remix,18,['fidget house'],Bloghouse,0.982,0.641,8,-4.956,1,0.0553,0.000222,0.291,0.0563,0.866,131.023,129dJun5a4EQkHHyeBaXzK,spotify:track:129dJun5a4EQkHHyeBaXzK,https://api.spotify.com/v1/tracks/129dJun5a4EQkHHyeBaXzK,https://api.spotify.com/v1/audio-analysis/129dJun5a4EQkHHyeBaXzK,355413,3
Soccer Mommy,bloodstream,53,"['art pop', 'bubblegrunge', 'indie folk', 'indie pop', 'indie rock', 'small room']",badass,0.59,0.647,9,-6.195,1,0.0246,0.483,0.0744,0.141,0.615,172.033,3VJ8JnA1femj0x5KCcfBpT,spotify:track:3VJ8JnA1femj0x5KCcfBpT,https://api.spotify.com/v1/tracks/3VJ8JnA1femj0x5KCcfBpT,https://api.spotify.com/v1/audio-analysis/3VJ8JnA1femj0x5KCcfBpT,337427,4
Savannah Conley,Being Around You,26,['pop folk'],badass,0.598,0.591,8,-5.387,1,0.0262,0.179,0.00066,0.0714,0.467,93.071,5pFIHjW3gejDftyc2N187P,spotify:track:5pFIHjW3gejDftyc2N187P,https://api.spotify.com/v1/tracks/5pFIHjW3gejDftyc2N187P,https://api.spotify.com/v1/audio-analysis/5pFIHjW3gejDftyc2N187P,178484,3
John R. Miller,Shenandoah Shakedown,42,"['alternative country', 'roots americana', 'west virginia indie']",Indigo,0.498,0.569,1,-9.407,0,0.0325,0.346,0.00965,0.249,0.326,82.108,7jELkxH51aAkCBmeOnP0iR,spotify:track:7jELkxH51aAkCBmeOnP0iR,https://api.spotify.com/v1/tracks/7jELkxH51aAkCBmeOnP0iR,https://api.spotify.com/v1/audio-analysis/7jELkxH51aAkCBmeOnP0iR,249560,4
The Bonzo Dog Band,Death Cab for Cutie - 2007 Remaster,30,"['classic uk pop', 'comic', 'zolo']",Alternative 60s,0.544,0.341,0,-10.34,1,0.0293,0.877,0.0493,0.183,0.566,123.598,3pYM1COOgzTV1QUokz2BSX,spotify:track:3pYM1COOgzTV1QUokz2BSX,https://api.spotify.com/v1/tracks/3pYM1COOgzTV1QUokz2BSX,https://api.spotify.com/v1/audio-analysis/3pYM1COOgzTV1QUokz2BSX,174187,3
The Stooges,I Wanna Be Your Dog,60,"['alternative rock', 'classic rock', 'detroit rock', 'folk rock', 'garage rock', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'punk blues', 'rock']",Early Alternative,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,672N8DGGTOLCOgWe0koX5g,spotify:track:672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g,188560,4
Kylie V,On My Mind,30,[],undercurrents,0.605,0.428,6,-7.93,1,0.0261,0.685,0.00924,0.201,0.228,152.969,4dCkLZZGIbwgI5zLtL0BQu,spotify:track:4dCkLZZGIbwgI5zLtL0BQu,https://api.spotify.com/v1/tracks/4dCkLZZGIbwgI5zLtL0BQu,https://api.spotify.com/v1/audio-analysis/4dCkLZZGIbwgI5zLtL0BQu,260013,4
Jonathan Terrell,Highway,35,['austin americana'],Indigo,0.597,0.583,0,-7.358,1,0.0256,0.0297,8.49E-06,0.151,0.588,126.946,7rLHFoWhLEtyeJT4eNpMa7,spotify:track:7rLHFoWhLEtyeJT4eNpMa7,https://api.spotify.com/v1/tracks/7rLHFoWhLEtyeJT4eNpMa7,https://api.spotify.com/v1/audio-analysis/7rLHFoWhLEtyeJT4eNpMa7,261268,4
The Cure,10:15 Saturday Night,49,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",Alternative 70s,0.651,0.409,9,-10.864,0,0.0879,0.00428,0.0277,0.176,0.363,173.76,2CdxmZfz23dIjK7iuxvvMO,spotify:track:2CdxmZfz23dIjK7iuxvvMO,https://api.spotify.com/v1/tracks/2CdxmZfz23dIjK7iuxvvMO,https://api.spotify.com/v1/audio-analysis/2CdxmZfz23dIjK7iuxvvMO,222093,4
The Cactus Blossoms,Got a Lotta Love,46,"['alternative country', 'indie folk', 'midwest americana', 'new americana']",Modern Eclectic,0.568,0.324,9,-9.604,1,0.026,0.896,0.245,0.113,0.34,83.255,0RMlPv9lkskpyEXQttMCOq,spotify:track:0RMlPv9lkskpyEXQttMCOq,https://api.spotify.com/v1/tracks/0RMlPv9lkskpyEXQttMCOq,https://api.spotify.com/v1/audio-analysis/0RMlPv9lkskpyEXQttMCOq,182827,4
Simian Mobile Disco,Hustler,39,"['alternative dance', 'dance-punk', 'electroclash', 'electronica', 'filter house', 'new rave']",Bloghouse,0.685,0.898,10,-2.719,0,0.041,0.00434,0.817,0.0708,0.694,126.964,4tdgjFQSFO0KLBcOhuhUn7,spotify:track:4tdgjFQSFO0KLBcOhuhUn7,https://api.spotify.com/v1/tracks/4tdgjFQSFO0KLBcOhuhUn7,https://api.spotify.com/v1/audio-analysis/4tdgjFQSFO0KLBcOhuhUn7,224667,4
Waterparks,Just Kidding,47,"['alt z', 'modern alternative rock', 'modern rock', 'neon pop punk', 'pixie', 'pop punk', 'rock', 'social media pop', 'texas pop punk']",New Alt-Rock Mixtape,0.677,0.87,11,-4.569,0,0.0356,0.199,0,0.304,0.737,94.984,2C5NZl3el8aZda8NIYbnjH,spotify:track:2C5NZl3el8aZda8NIYbnjH,https://api.spotify.com/v1/tracks/2C5NZl3el8aZda8NIYbnjH,https://api.spotify.com/v1/audio-analysis/2C5NZl3el8aZda8NIYbnjH,149050,4
