Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Trace Kotik,Enough,10,[],Indie TLV,0.545,0.863,10,-7.303,1,0.0401,0.213,0.00044,0.109,0.377,101.5,1CBUQx2wE6ppsfo4lDIgK0,spotify:track:1CBUQx2wE6ppsfo4lDIgK0,https://api.spotify.com/v1/tracks/1CBUQx2wE6ppsfo4lDIgK0,https://api.spotify.com/v1/audio-analysis/1CBUQx2wE6ppsfo4lDIgK0,186740,4
Switch,A Bit Patchy,41,[],Bloghouse,0.745,0.572,11,-7.57,0,0.0657,0.00578,0.857,0.667,0.58,126.04,5JArDbrDlZPae70oqyVQov,spotify:track:5JArDbrDlZPae70oqyVQov,https://api.spotify.com/v1/tracks/5JArDbrDlZPae70oqyVQov,https://api.spotify.com/v1/audio-analysis/5JArDbrDlZPae70oqyVQov,460000,4
Pixies,Where Is My Mind?,77,"['alternative rock', 'art rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",Essential Indie,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/audio-analysis/7wCmS9TTVUcIhRalDYFgPy,234973,4
Tample,Idées blanches,32,['french indietronica'],Made Indie France,0.642,0.617,4,-6.113,0,0.0312,0.00605,0.428,0.141,0.492,119.974,1d9DjqKdF69IZjpH61DHJA,spotify:track:1d9DjqKdF69IZjpH61DHJA,https://api.spotify.com/v1/tracks/1d9DjqKdF69IZjpH61DHJA,https://api.spotify.com/v1/audio-analysis/1d9DjqKdF69IZjpH61DHJA,199733,4
The Horrors,Press Enter To Exit,49,"['alternative dance', 'alternative rock', 'chamber psych', 'dance-punk', 'deep gothic post-punk', 'dream pop', 'electronica', 'essex indie', 'garage rock', 'grave wave', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'nu gaze', 'shoegaze']",Alternative 10s,0.513,0.64,5,-10.156,0,0.0295,0.000133,0.728,0.158,0.366,87.984,79TbiUxFgg5HBkeXbVrwQl,spotify:track:79TbiUxFgg5HBkeXbVrwQl,https://api.spotify.com/v1/tracks/79TbiUxFgg5HBkeXbVrwQl,https://api.spotify.com/v1/audio-analysis/79TbiUxFgg5HBkeXbVrwQl,355175,4
Remi Wolf,Photo ID (with Dominic Fike),67,"['alternative r&b', 'indie pop', 'indie r&b', 'modern alternative pop']",Borderless,0.747,0.822,1,-5.15,1,0.0893,0.192,0,0.288,0.862,115.937,0RW1UL8w8rjQkaIaljaFc5,spotify:track:0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/tracks/0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/audio-analysis/0RW1UL8w8rjQkaIaljaFc5,207927,4
BROS,Tell Me,47,[],Feel-Good Indie Rock,0.733,0.568,4,-5.938,0,0.0359,0.199,0.000277,0.108,0.944,100.078,581KISzBIATjlONj5MbPQe,spotify:track:581KISzBIATjlONj5MbPQe,https://api.spotify.com/v1/tracks/581KISzBIATjlONj5MbPQe,https://api.spotify.com/v1/audio-analysis/581KISzBIATjlONj5MbPQe,231155,4
Remi Wolf,Photo ID (with Dominic Fike),67,"['alternative r&b', 'indie pop', 'indie r&b', 'modern alternative pop']",Azure,0.747,0.822,1,-5.15,1,0.0893,0.192,0,0.288,0.862,115.937,0RW1UL8w8rjQkaIaljaFc5,spotify:track:0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/tracks/0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/audio-analysis/0RW1UL8w8rjQkaIaljaFc5,207927,4
Arctic Monkeys,I Bet You Look Good On The Dancefloor,72,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",Sing-Along Indie Hits,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,3DQVgcqaP3iSMbaKsd57l5,spotify:track:3DQVgcqaP3iSMbaKsd57l5,https://api.spotify.com/v1/tracks/3DQVgcqaP3iSMbaKsd57l5,https://api.spotify.com/v1/audio-analysis/3DQVgcqaP3iSMbaKsd57l5,173680,4
Holly Humberstone,The Walls Are Way Too Thin,33,"['alt z', 'indie pop', 'modern alternative pop', 'uk pop']",OFF POP,0.763,0.599,6,-6.194,1,0.12,0.519,1.08E-06,0.148,0.614,122.802,29CDTN3TfjGr4f1yRQqAtV,spotify:track:29CDTN3TfjGr4f1yRQqAtV,https://api.spotify.com/v1/tracks/29CDTN3TfjGr4f1yRQqAtV,https://api.spotify.com/v1/audio-analysis/29CDTN3TfjGr4f1yRQqAtV,220840,4
Ishi,Not My Girl - Yuksek Remix,37,[],metropolis,0.731,0.763,4,-7.665,0,0.0397,0.0481,0.225,0.0737,0.551,99.015,6Hkr4K98wyBiphwh8oMDNi,spotify:track:6Hkr4K98wyBiphwh8oMDNi,https://api.spotify.com/v1/tracks/6Hkr4K98wyBiphwh8oMDNi,https://api.spotify.com/v1/audio-analysis/6Hkr4K98wyBiphwh8oMDNi,233333,4
Juan Wauters,Unity (with Cola Boyy),26,['indie rock'],undercurrents,0.681,0.436,7,-10.668,1,0.0996,0.17,0.00289,0.0729,0.583,90.191,1oMZ5qEPAi7qydCHxxQzZG,spotify:track:1oMZ5qEPAi7qydCHxxQzZG,https://api.spotify.com/v1/tracks/1oMZ5qEPAi7qydCHxxQzZG,https://api.spotify.com/v1/audio-analysis/1oMZ5qEPAi7qydCHxxQzZG,209302,4
HAIM,3 AM - Toro Y Moi Remix,47,"['art pop', 'dance pop', 'indie pop', 'metropopolis', 'pop rock']",Ultimate Indie,0.473,0.59,6,-7.275,1,0.0412,0.00499,0.045,0.0859,0.841,185.973,48NBnp8BYSX6FlVsl5Laa9,spotify:track:48NBnp8BYSX6FlVsl5Laa9,https://api.spotify.com/v1/tracks/48NBnp8BYSX6FlVsl5Laa9,https://api.spotify.com/v1/audio-analysis/48NBnp8BYSX6FlVsl5Laa9,193548,4
Os Mutantes,A Minha Menina,51,"['bossa nova', 'brazilian indie', 'brazilian rock', 'mpb', 'psicodelia brasileira', 'psychedelic rock', 'tropicalia']",Alternative 60s,0.463,0.926,7,-3.204,1,0.122,0.0555,0,0.478,0.437,91.197,0lGEWOZvMexZFXckBJxlVO,spotify:track:0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/tracks/0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,284987,4
Alfie Templeman,Everybody’s Gonna Love Somebody - Edit,59,['modern alternative pop'],Azure,0.861,0.662,7,-5.666,1,0.0818,0.081,1.18E-05,0.101,0.658,120.029,5G8fWQnQ9wmfTONh8yKc0a,spotify:track:5G8fWQnQ9wmfTONh8yKc0a,https://api.spotify.com/v1/tracks/5G8fWQnQ9wmfTONh8yKc0a,https://api.spotify.com/v1/audio-analysis/5G8fWQnQ9wmfTONh8yKc0a,196709,4
Miles Kane,Come Closer,57,"['baroque pop', 'britpop', 'indie rock', 'modern rock', 'rock']",Indie Roadtrip,0.511,0.696,6,-5.157,0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,20uVZbYFKshjrdDHcVy9w9,spotify:track:20uVZbYFKshjrdDHcVy9w9,https://api.spotify.com/v1/tracks/20uVZbYFKshjrdDHcVy9w9,https://api.spotify.com/v1/audio-analysis/20uVZbYFKshjrdDHcVy9w9,179240,4
Catching Flies,GLY,51,"['downtempo', 'indie dream pop', 'indie soul', 'new french touch', 'vapor soul', 'vapor twitch']",OFF POP,0.669,0.563,5,-10.437,0,0.0357,0.25,0.917,0.142,0.394,119.974,6yGNvSOyCZvNOCtHs3hfrH,spotify:track:6yGNvSOyCZvNOCtHs3hfrH,https://api.spotify.com/v1/tracks/6yGNvSOyCZvNOCtHs3hfrH,https://api.spotify.com/v1/audio-analysis/6yGNvSOyCZvNOCtHs3hfrH,220623,4
Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix,67,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']",Bloghouse,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983,5bs8OXiOt4BPF2FAnRFP1u,spotify:track:5bs8OXiOt4BPF2FAnRFP1u,https://api.spotify.com/v1/tracks/5bs8OXiOt4BPF2FAnRFP1u,https://api.spotify.com/v1/audio-analysis/5bs8OXiOt4BPF2FAnRFP1u,383893,4
Sun June,Bad girl,44,"['austin americana', 'bubblegrunge', 'chamber pop', 'chamber psych', 'garage psych', 'indie folk']",badass,0.578,0.374,8,-9.501,1,0.0279,0.281,0.126,0.114,0.449,175.867,7xrFQN1AUhVlvBq68D6S1V,spotify:track:7xrFQN1AUhVlvBq68D6S1V,https://api.spotify.com/v1/tracks/7xrFQN1AUhVlvBq68D6S1V,https://api.spotify.com/v1/audio-analysis/7xrFQN1AUhVlvBq68D6S1V,247507,4
King Gizzard & The Lizard Wizard,Intrasport,53,"['australian indie', 'australian psych', 'double drumming', 'neo-psychedelic']",Borderless,0.655,0.9,7,-6.267,1,0.0423,0.0447,0.205,0.269,0.885,109.984,28c8ZDVltaCcs4OfIAuI8Z,spotify:track:28c8ZDVltaCcs4OfIAuI8Z,https://api.spotify.com/v1/tracks/28c8ZDVltaCcs4OfIAuI8Z,https://api.spotify.com/v1/audio-analysis/28c8ZDVltaCcs4OfIAuI8Z,252631,4
Goat Girl,Bang,32,"['art pop', 'chamber psych', 'garage psych', 'modern alternative rock']",undercurrents,0.413,0.69,10,-6.868,1,0.0299,0.212,0.0241,0.314,0.483,95.26,7jlfYHPmuUPMZVn7xgxjny,spotify:track:7jlfYHPmuUPMZVn7xgxjny,https://api.spotify.com/v1/tracks/7jlfYHPmuUPMZVn7xgxjny,https://api.spotify.com/v1/audio-analysis/7jlfYHPmuUPMZVn7xgxjny,267533,4
Flyying Colours,Long Holiday,20,"['american shoegaze', 'australian shoegaze', 'garage psych', 'nu gaze', 'shoegaze']",Shoegaze Classics,0.469,0.867,7,-5.311,1,0.0322,2.49E-06,0.919,0.451,0.211,125.436,3Lp99XSPw1pywTDOL3MaUm,spotify:track:3Lp99XSPw1pywTDOL3MaUm,https://api.spotify.com/v1/tracks/3Lp99XSPw1pywTDOL3MaUm,https://api.spotify.com/v1/audio-analysis/3Lp99XSPw1pywTDOL3MaUm,186253,4
Gabriela Bee,New Love,46,[],Fresh Finds: Indie,0.756,0.781,9,-6.025,1,0.0668,0.136,0,0.329,0.887,146.908,6NjQZ1WjinLjmrKYOsjbqF,spotify:track:6NjQZ1WjinLjmrKYOsjbqF,https://api.spotify.com/v1/tracks/6NjQZ1WjinLjmrKYOsjbqF,https://api.spotify.com/v1/audio-analysis/6NjQZ1WjinLjmrKYOsjbqF,144487,4
Poté,Young Lies,54,[],OFF POP,0.712,0.673,1,-8.295,1,0.0643,0.0206,0.0176,0.327,0.389,121.008,20Q1NJcsDQthZNs1g3T6e7,spotify:track:20Q1NJcsDQthZNs1g3T6e7,https://api.spotify.com/v1/tracks/20Q1NJcsDQthZNs1g3T6e7,https://api.spotify.com/v1/audio-analysis/20Q1NJcsDQthZNs1g3T6e7,230840,4
Damien Rice,9 Crimes,61,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",Sad Indie,0.346,0.139,0,-15.326,1,0.0321,0.913,7.73E-05,0.0934,0.116,136.168,5GZEeowhvSieFDiR8fQ2im,spotify:track:5GZEeowhvSieFDiR8fQ2im,https://api.spotify.com/v1/tracks/5GZEeowhvSieFDiR8fQ2im,https://api.spotify.com/v1/audio-analysis/5GZEeowhvSieFDiR8fQ2im,217947,4
Marc Barreca,City Of Red Sand,25,['experimental synth'],Fresh Finds: Experimental,0.163,0.198,7,-20.693,0,0.0359,0.899,0.921,0.108,0.0867,82.968,5pQI4osudR5207IiprBP7J,spotify:track:5pQI4osudR5207IiprBP7J,https://api.spotify.com/v1/tracks/5pQI4osudR5207IiprBP7J,https://api.spotify.com/v1/audio-analysis/5pQI4osudR5207IiprBP7J,403980,3
Tan Cologne,Cave Vaults on the Moon in New Mexico,20,['modern dream pop'],Dreampop,0.343,0.372,8,-12.89,0,0.0334,0.647,0.938,0.0754,0.219,135.454,0CYzRwhtsxexBiUWKjp8SX,spotify:track:0CYzRwhtsxexBiUWKjp8SX,https://api.spotify.com/v1/tracks/0CYzRwhtsxexBiUWKjp8SX,https://api.spotify.com/v1/audio-analysis/0CYzRwhtsxexBiUWKjp8SX,265333,3
Annie Taylor,Telephone,31,"['swiss alternative rock', 'swiss indie', 'swiss pop']",pulp,0.422,0.809,11,-6.389,0,0.0438,0.000118,0.902,0.149,0.728,174.92,1TapKkIgVLZBijVOCD48nu,spotify:track:1TapKkIgVLZBijVOCD48nu,https://api.spotify.com/v1/tracks/1TapKkIgVLZBijVOCD48nu,https://api.spotify.com/v1/audio-analysis/1TapKkIgVLZBijVOCD48nu,168901,4
Gorillaz,Stylo (feat. Mos Def and Bobby Womack),64,['alternative hip hop'],Alternative 10s,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,6LUfuyLgvgqrykiTE6sJHY,spotify:track:6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/tracks/6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/audio-analysis/6LUfuyLgvgqrykiTE6sJHY,270520,4
Genesis Owusu,Gold Chains,43,"['australian hip hop', 'escape room']",Azure,0.66,0.708,10,-9.142,1,0.117,0.101,0.00185,0.0869,0.908,75.219,0T7PAJKN2k6k7kBSWIcw34,spotify:track:0T7PAJKN2k6k7kBSWIcw34,https://api.spotify.com/v1/tracks/0T7PAJKN2k6k7kBSWIcw34,https://api.spotify.com/v1/audio-analysis/0T7PAJKN2k6k7kBSWIcw34,218307,4
Joy Division,Love Will Tear Us Apart - 2010 Remaster,60,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",Early Alternative,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,1r8oPEXqnhUVgkUkJNqEuF,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/tracks/1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/audio-analysis/1r8oPEXqnhUVgkUkJNqEuF,204621,4
Barry Can't Swim,Lone Raver,38,[],Altar,0.731,0.602,8,-12.526,1,0.0526,0.496,0.584,0.0916,0.194,128.065,06r5aMZ8cT6wZXcEyqOLH4,spotify:track:06r5aMZ8cT6wZXcEyqOLH4,https://api.spotify.com/v1/tracks/06r5aMZ8cT6wZXcEyqOLH4,https://api.spotify.com/v1/audio-analysis/06r5aMZ8cT6wZXcEyqOLH4,257299,4
Jungle,Keep Moving,72,"['indie soul', 'uk contemporary r&b']",Ultimate Indie,0.724,0.603,10,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,6a88fc0zSrVWGPdoj445nJ,spotify:track:6a88fc0zSrVWGPdoj445nJ,https://api.spotify.com/v1/tracks/6a88fc0zSrVWGPdoj445nJ,https://api.spotify.com/v1/audio-analysis/6a88fc0zSrVWGPdoj445nJ,240880,4
Pixey,The Mersey Line,40,[],The Indie List,0.568,0.791,10,-6.525,1,0.0417,0.00667,1.43E-06,0.124,0.656,125.921,1CB9cgyrhcSfH3ppqLeMQV,spotify:track:1CB9cgyrhcSfH3ppqLeMQV,https://api.spotify.com/v1/tracks/1CB9cgyrhcSfH3ppqLeMQV,https://api.spotify.com/v1/audio-analysis/1CB9cgyrhcSfH3ppqLeMQV,134015,4
alt-J,Breezeblocks,73,"['indie rock', 'modern rock']",Alternative 10s,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,3Wu6MhnZuLuzfH5wFC2g9i,spotify:track:3Wu6MhnZuLuzfH5wFC2g9i,https://api.spotify.com/v1/tracks/3Wu6MhnZuLuzfH5wFC2g9i,https://api.spotify.com/v1/audio-analysis/3Wu6MhnZuLuzfH5wFC2g9i,227080,4
Me & My Toothbrush,Intoxicated,43,"['disco house', 'funky house', 'groove room', 'house', 'tropical house']",metropolis,0.926,0.728,7,-6.103,1,0.129,0.0679,0.181,0.0716,0.821,120.034,54P704LzPHzNdohQbrwO2l,spotify:track:54P704LzPHzNdohQbrwO2l,https://api.spotify.com/v1/tracks/54P704LzPHzNdohQbrwO2l,https://api.spotify.com/v1/audio-analysis/54P704LzPHzNdohQbrwO2l,208524,4
Maria BC,Devil's Rain,26,[],Dreampop,0.308,0.0447,2,-20.933,1,0.0354,0.989,0.542,0.0991,0.0592,83.704,21UhruQTekuo9In0KJ2nIy,spotify:track:21UhruQTekuo9In0KJ2nIy,https://api.spotify.com/v1/tracks/21UhruQTekuo9In0KJ2nIy,https://api.spotify.com/v1/audio-analysis/21UhruQTekuo9In0KJ2nIy,247060,4
Surfer Blood,Floating Vibes,48,"['chillwave', 'indie pop', 'indie rock', 'indie surf', 'noise pop', 'nu gaze']",Indie Workout,0.567,0.735,4,-7.296,1,0.0294,0.0368,0.000824,0.149,0.509,126.857,5ElF4NdnaSCHlJLCqHyy0u,spotify:track:5ElF4NdnaSCHlJLCqHyy0u,https://api.spotify.com/v1/tracks/5ElF4NdnaSCHlJLCqHyy0u,https://api.spotify.com/v1/audio-analysis/5ElF4NdnaSCHlJLCqHyy0u,234497,4
Margaret Glaspy,Emotions And Math,35,['indie pop'],Women of Indie,0.677,0.543,5,-6.468,1,0.0322,0.331,6.25E-06,0.107,0.652,108.572,0haZM0teyCSQXf2kZZ6K3C,spotify:track:0haZM0teyCSQXf2kZZ6K3C,https://api.spotify.com/v1/tracks/0haZM0teyCSQXf2kZZ6K3C,https://api.spotify.com/v1/audio-analysis/0haZM0teyCSQXf2kZZ6K3C,197267,4
The Black Keys,Howlin' for You,67,"['alternative rock', 'blues rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",Indie Roadtrip,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4yffABDkB5A9flvr9vQFck,spotify:track:4yffABDkB5A9flvr9vQFck,https://api.spotify.com/v1/tracks/4yffABDkB5A9flvr9vQFck,https://api.spotify.com/v1/audio-analysis/4yffABDkB5A9flvr9vQFck,191956,4
Bloc Party,Flux,54,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Garage Rock Revival,0.49,0.963,1,-3.755,0,0.148,0.00052,0.00281,0.055,0.317,152.029,3GNTPWY8u9WBdTrf6Jx5f6,spotify:track:3GNTPWY8u9WBdTrf6Jx5f6,https://api.spotify.com/v1/tracks/3GNTPWY8u9WBdTrf6Jx5f6,https://api.spotify.com/v1/audio-analysis/3GNTPWY8u9WBdTrf6Jx5f6,216613,4
Tupperwave,Happy,32,"['hardvapour', 'vaporwave']",vaporwave,0.652,0.651,11,-7.578,1,0.0801,0.0593,0.203,0.108,0.416,94.982,4pM8IKc8qGOnKyloJyKU0T,spotify:track:4pM8IKc8qGOnKyloJyKU0T,https://api.spotify.com/v1/tracks/4pM8IKc8qGOnKyloJyKU0T,https://api.spotify.com/v1/audio-analysis/4pM8IKc8qGOnKyloJyKU0T,176849,4
VANITAS命死,You are godlike,30,['vaporwave'],vaporwave,0.662,0.792,8,-7.664,1,0.0805,0.249,0.741,0.149,0.398,130.049,5WQrLjQJS2snymeZyVQ9MN,spotify:track:5WQrLjQJS2snymeZyVQ9MN,https://api.spotify.com/v1/tracks/5WQrLjQJS2snymeZyVQ9MN,https://api.spotify.com/v1/audio-analysis/5WQrLjQJS2snymeZyVQ9MN,267692,4
Therematic,Exotique Mecanique,16,[],Fresh Finds: Experimental,0.549,0.874,7,-7.012,1,0.0277,0.44,0.908,0.111,0.355,103.991,5cpNLrIWN6fDXguvRDAGUX,spotify:track:5cpNLrIWN6fDXguvRDAGUX,https://api.spotify.com/v1/tracks/5cpNLrIWN6fDXguvRDAGUX,https://api.spotify.com/v1/audio-analysis/5cpNLrIWN6fDXguvRDAGUX,223077,4
Editors,An End Has A Start,54,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",Garage Rock Revival,0.349,0.923,6,-2.432,0,0.0539,1.95E-05,0.111,0.336,0.535,149.904,5jth1c4wa4BythOzap3qOU,spotify:track:5jth1c4wa4BythOzap3qOU,https://api.spotify.com/v1/tracks/5jth1c4wa4BythOzap3qOU,https://api.spotify.com/v1/audio-analysis/5jth1c4wa4BythOzap3qOU,225533,4
Deaf Wish,FFS,23,['melbourne indie'],pulp,0.332,0.943,9,-7.401,1,0.0794,0.00198,0.561,0.381,0.125,78.566,3PY8XtovW6IiFZyQeWuNFM,spotify:track:3PY8XtovW6IiFZyQeWuNFM,https://api.spotify.com/v1/tracks/3PY8XtovW6IiFZyQeWuNFM,https://api.spotify.com/v1/audio-analysis/3PY8XtovW6IiFZyQeWuNFM,133479,4
Blur,Song 2 - 2012 Remaster,76,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Alternative 90s,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4
vcr-classique,business nights,18,['vaporwave'],vaporwave,0.388,0.884,1,-10.842,0,0.0611,0.0333,0.911,0.433,0.373,83.807,1Lc5whErxbAwUv5hjm2zPU,spotify:track:1Lc5whErxbAwUv5hjm2zPU,https://api.spotify.com/v1/tracks/1Lc5whErxbAwUv5hjm2zPU,https://api.spotify.com/v1/audio-analysis/1Lc5whErxbAwUv5hjm2zPU,125492,4
Japandroids,Near To The Wild Heart Of Life,41,"['canadian indie', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk']",Garage Rock Revival,0.232,0.946,7,-4.395,1,0.0661,0.0122,3.34E-06,0.088,0.262,181.958,4aQSJS43Lwfc6egUwKbXhb,spotify:track:4aQSJS43Lwfc6egUwKbXhb,https://api.spotify.com/v1/tracks/4aQSJS43Lwfc6egUwKbXhb,https://api.spotify.com/v1/audio-analysis/4aQSJS43Lwfc6egUwKbXhb,297120,4
Metric,Help I'm Alive,60,"['alternative dance', 'canadian indie', 'canadian rock', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'shimmer pop']",Garage Rock Revival,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,1z4xjDLLWJgG48Bn8OCxZv,spotify:track:1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/tracks/1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/audio-analysis/1z4xjDLLWJgG48Bn8OCxZv,285920,4
luty sakavik,Vostraja,25,['belarusian indie'],Retrowave,0.504,0.779,9,-5.007,0,0.0932,0.0233,0,0.295,0.652,152.949,15lkI7pb3STguws1GWAxWe,spotify:track:15lkI7pb3STguws1GWAxWe,https://api.spotify.com/v1/tracks/15lkI7pb3STguws1GWAxWe,https://api.spotify.com/v1/audio-analysis/15lkI7pb3STguws1GWAxWe,202240,4
The Shins,Australia,63,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",Feel-Good Indie Rock,0.416,0.827,4,-5.177,1,0.0384,0.00428,0.000242,0.277,0.87,169.902,47TQjzeG4KI0XWWb0wkbri,spotify:track:47TQjzeG4KI0XWWb0wkbri,https://api.spotify.com/v1/tracks/47TQjzeG4KI0XWWb0wkbri,https://api.spotify.com/v1/audio-analysis/47TQjzeG4KI0XWWb0wkbri,236712,4
The (International) Noise Conspiracy,Smash It Up!,37,"['swedish garage rock', 'swedish indie rock', 'umea indie']",Garage Rock Revival,0.59,0.716,0,-7.261,1,0.0528,0.00963,0.0107,0.17,0.61,149.048,4F1yUP1Y2vlsyGGlVuFPcH,spotify:track:4F1yUP1Y2vlsyGGlVuFPcH,https://api.spotify.com/v1/tracks/4F1yUP1Y2vlsyGGlVuFPcH,https://api.spotify.com/v1/audio-analysis/4F1yUP1Y2vlsyGGlVuFPcH,193867,4
The Tracks,Strange Moments,22,['la indie'],pulp,0.329,0.905,7,-5.728,1,0.0546,8.63E-05,0.0037,0.11,0.711,145.149,3x24pZqzuOjUlWIoiM28Iz,spotify:track:3x24pZqzuOjUlWIoiM28Iz,https://api.spotify.com/v1/tracks/3x24pZqzuOjUlWIoiM28Iz,https://api.spotify.com/v1/audio-analysis/3x24pZqzuOjUlWIoiM28Iz,183560,4
MICHELLE,SUNRISE (feat. Arlo Parks),53,"['alternative r&b', 'bedroom pop', 'indie pop', 'indie r&b']",Azure,0.787,0.422,0,-8.552,1,0.0569,0.287,0.111,0.3,0.607,87.018,5tPwGBDC49980o9FRGhHaQ,spotify:track:5tPwGBDC49980o9FRGhHaQ,https://api.spotify.com/v1/tracks/5tPwGBDC49980o9FRGhHaQ,https://api.spotify.com/v1/audio-analysis/5tPwGBDC49980o9FRGhHaQ,176667,4
umru,popular,39,['hyperpop'],Terra Incognita,0.67,0.654,4,-5.863,0,0.177,0.105,5.51E-06,0.342,0.175,118.979,7IpmgwR3K4wFzWTS1ESWZj,spotify:track:7IpmgwR3K4wFzWTS1ESWZj,https://api.spotify.com/v1/tracks/7IpmgwR3K4wFzWTS1ESWZj,https://api.spotify.com/v1/audio-analysis/7IpmgwR3K4wFzWTS1ESWZj,213771,4
Interplanetary Criminal,Supreme Level,38,"['breaks', 'experimental house', 'float house']",Altar,0.824,0.846,1,-5.912,1,0.139,0.0123,0.604,0.153,0.887,130.003,2QaVPjEedRzUoYkP9duY1k,spotify:track:2QaVPjEedRzUoYkP9duY1k,https://api.spotify.com/v1/tracks/2QaVPjEedRzUoYkP9duY1k,https://api.spotify.com/v1/audio-analysis/2QaVPjEedRzUoYkP9duY1k,305246,4
BarbWalters,Oh!,10,"['future funk', 'vaporwave']",Future Funk,0.755,0.945,6,-4.422,1,0.181,0.000179,0.942,0.26,0.78,125.018,1zTc8SfCe7nPzwhi7C6zqI,spotify:track:1zTc8SfCe7nPzwhi7C6zqI,https://api.spotify.com/v1/tracks/1zTc8SfCe7nPzwhi7C6zqI,https://api.spotify.com/v1/audio-analysis/1zTc8SfCe7nPzwhi7C6zqI,207360,4
The Standells,Dirty Water,46,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']",Alternative 60s,0.62,0.781,9,-5.938,1,0.0379,0.181,0,0.187,0.864,144.707,3NINDFPIYnyT26cWWRomOQ,spotify:track:3NINDFPIYnyT26cWWRomOQ,https://api.spotify.com/v1/tracks/3NINDFPIYnyT26cWWRomOQ,https://api.spotify.com/v1/audio-analysis/3NINDFPIYnyT26cWWRomOQ,167253,4
